experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,2,24,[52031],2.3125,1.9375,-0.375,0.375,0.1621621614609203,False,graph,,True,L24_F52031,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,2,25,[110282],2.3125,1.75,-0.5625,0.5625,0.2432432421913805,False,graph,,True,L25_F110282,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,2,25,[71226],2.3125,1.625,-0.6875,0.6875,0.2972972960116873,False,graph,,True,L25_F71226,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,2,25,[106028],2.3125,1.875,-0.4375,0.4375,0.1891891883710738,False,graph,,True,L25_F106028,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,10,[35580],2.71875,2.375,-0.34375,0.34375,0.1264367811441406,False,graph,,True,L10_F35580,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,10,[83063],2.71875,2.4375,-0.28125,0.28125,0.1034482754815695,False,graph,,True,L10_F83063,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,11,[35425],2.71875,3.125,0.40625,0.40625,0.1494252868067116,False,graph,,True,L11_F35425,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,11,[114815],2.71875,3.1875,0.46875,0.46875,0.1724137924692826,False,graph,,True,L11_F114815,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,12,[60],2.71875,2.5625,-0.15625,0.15625,0.0574712641564275,False,graph,,True,L12_F60,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,12,[2451],2.71875,2.5625,-0.15625,0.15625,0.0574712641564275,False,graph,,True,L12_F2451,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,13,[58969],2.71875,2.3125,-0.40625,0.40625,0.1494252868067116,False,graph,,True,L13_F58969,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,14,[89354],2.71875,2.71875,0.0,0.0,0.0,False,graph,,True,L14_F89354,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,15,[64857],2.71875,3.03125,0.3125,0.3125,0.114942528312855,False,graph,,True,L15_F64857,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,16,[82587],2.71875,2.84375,0.125,0.125,0.045977011325142,False,graph,,True,L16_F82587,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,16,[46637],2.71875,2.875,0.15625,0.15625,0.0574712641564275,False,graph,,True,L16_F46637,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,16,[14097],2.71875,2.9375,0.21875,0.21875,0.0804597698189985,False,graph,,True,L16_F14097,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,17,[6720],2.71875,2.1875,-0.53125,0.53125,0.1954022981318536,False,graph,,True,L17_F6720,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,18,[152260],2.71875,2.625,-0.09375,0.09375,0.0344827584938565,False,graph,,True,L18_F152260,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,19,[94584],2.71875,2.34375,-0.375,0.375,0.137931033975426,False,graph,,True,L19_F94584,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,20,[74959],2.71875,2.625,-0.09375,0.09375,0.0344827584938565,False,graph,,True,L20_F74959,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,20,[41392],2.71875,2.625,-0.09375,0.09375,0.0344827584938565,False,graph,,True,L20_F41392,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,20,[21838],2.71875,2.6875,-0.03125,0.03125,0.0114942528312855,False,graph,,True,L20_F21838,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,21,[101234],2.71875,3.125,0.40625,0.40625,0.1494252868067116,False,graph,,True,L21_F101234,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,22,[110496],2.71875,3.09375,0.375,0.375,0.137931033975426,False,graph,,True,L22_F110496,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,22,[93236],2.71875,3.0,0.28125,0.28125,0.1034482754815695,False,graph,,True,L22_F93236,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,22,[84205],2.71875,3.09375,0.375,0.375,0.137931033975426,False,graph,,True,L22_F84205,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,23,[83556],2.71875,4.09375,1.375,1.375,0.5057471245765623,False,graph,,True,L23_F83556,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,23,[91721],2.71875,4.34375,1.625,1.625,0.5977011472268464,False,graph,,True,L23_F91721,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,23,[109767],2.71875,4.09375,1.375,1.375,0.5057471245765623,False,graph,,True,L23_F109767,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,24,[52031],2.71875,2.75,0.03125,0.03125,0.0114942528312855,False,graph,,True,L24_F52031,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,25,[71226],2.71875,2.3125,-0.40625,0.40625,0.1494252868067116,False,graph,,True,L25_F71226,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,25,[110282],2.71875,2.5625,-0.15625,0.15625,0.0574712641564275,False,graph,,True,L25_F110282,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,3,25,[106028],2.71875,2.53125,-0.1875,0.1875,0.068965516987713,False,graph,,True,L25_F106028,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,10,[35580],0.8125,0.5625,-0.25,0.25,0.3076923039053255,False,graph,,True,L10_F35580,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,10,[83063],0.8125,0.5625,-0.25,0.25,0.3076923039053255,False,graph,,True,L10_F83063,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,11,[35425],0.8125,0.8125,0.0,0.0,0.0,False,graph,,True,L11_F35425,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,11,[114815],0.8125,0.75,-0.0625,0.0625,0.0769230759763313,False,graph,,True,L11_F114815,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,12,[2451],0.8125,0.5625,-0.25,0.25,0.3076923039053255,False,graph,,True,L12_F2451,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,12,[60],0.8125,0.5625,-0.25,0.25,0.3076923039053255,False,graph,,True,L12_F60,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,13,[58969],0.8125,0.6875,-0.125,0.125,0.1538461519526627,False,graph,,True,L13_F58969,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,14,[89354],0.8125,1.0,0.1875,0.1875,0.2307692279289941,False,graph,,True,L14_F89354,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,15,[64857],0.8125,0.5,-0.3125,0.3125,0.3846153798816568,False,graph,,True,L15_F64857,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,16,[46637],0.8125,1.0625,0.25,0.25,0.3076923039053255,False,graph,,True,L16_F46637,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,16,[14097],0.8125,1.0625,0.25,0.25,0.3076923039053255,False,graph,,True,L16_F14097,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,16,[82587],0.8125,1.0,0.1875,0.1875,0.2307692279289941,False,graph,,True,L16_F82587,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,17,[6720],0.8125,0.6875,-0.125,0.125,0.1538461519526627,False,graph,,True,L17_F6720,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,18,[152260],0.8125,0.4375,-0.375,0.375,0.4615384558579882,False,graph,,True,L18_F152260,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,19,[94584],0.8125,0.75,-0.0625,0.0625,0.0769230759763313,False,graph,,True,L19_F94584,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,20,[74959],0.8125,0.875,0.0625,0.0625,0.0769230759763313,False,graph,,True,L20_F74959,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,20,[41392],0.8125,0.875,0.0625,0.0625,0.0769230759763313,False,graph,,True,L20_F41392,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,20,[21838],0.8125,0.875,0.0625,0.0625,0.0769230759763313,False,graph,,True,L20_F21838,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,21,[101234],0.8125,0.75,-0.0625,0.0625,0.0769230759763313,False,graph,,True,L21_F101234,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,22,[110496],0.8125,1.9375,1.125,1.125,1.3846153675739643,False,graph,,True,L22_F110496,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,22,[93236],0.8125,1.6875,0.875,0.875,1.076923063668639,False,graph,,True,L22_F93236,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,22,[84205],0.8125,1.75,0.9375,0.9375,1.1538461396449706,False,graph,,True,L22_F84205,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,23,[83556],0.8125,1.8125,1.0,1.0,1.230769215621302,False,graph,,True,L23_F83556,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,23,[91721],0.8125,2.03125,1.21875,1.21875,1.4999999815384617,False,graph,,True,L23_F91721,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,23,[109767],0.8125,1.9375,1.125,1.125,1.3846153675739643,False,graph,,True,L23_F109767,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,24,[52031],0.8125,1.75,0.9375,0.9375,1.1538461396449706,False,graph,,True,L24_F52031,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,25,[110282],0.8125,0.75,-0.0625,0.0625,0.0769230759763313,False,graph,,True,L25_F110282,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,25,[71226],0.8125,0.6875,-0.125,0.125,0.1538461519526627,False,graph,,True,L25_F71226,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
ablation_zero,4,25,[106028],0.8125,0.8125,0.0,0.0,0.0,False,graph,,True,L25_F106028,-1,A uranium-238 nucleus decays to thorium-234. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,train,4b,5,20260408-233953_physics_decay_type_train_n5,2026-04-08T23:39:53.919847,True,True
