cluster,prompt_idx,correct_answer,wording_family,filter_property,baseline_nd,ablated_nd,delta_nd,sign_flip,promoted_competitor,new_top_candidate,correct_changed,logp_base_electron,logp_abl_electron,delta_logp_electron,logp_base_proton,logp_abl_proton,delta_logp_proton,logp_base_neutron,logp_abl_neutron,delta_logp_neutron,logp_base_photon,logp_abl_photon,delta_logp_photon
1,165,photon,F4_contrast_implicit,massless_em_mediator,7.2028889656066895,1.0472602844238281,-6.155628681182861,False,proton,photon,False,-11.675369262695312,-7.130847930908203,4.544521331787109,-14.471989631652832,-6.670083045959473,7.801906585693359,-14.00796890258789,-8.892659187316895,5.115309715270996,-4.472480297088623,-5.6228227615356445,-1.1503424644470215
1,167,photon,F4_contrast_implicit,massless_em_mediator,6.728085041046143,-1.1633758544921875,-7.89146089553833,True,proton,proton,True,-11.331624984741211,-9.763936996459961,1.56768798828125,-14.850522994995117,-8.39152717590332,6.458995819091797,-14.762863159179688,-10.201586723327637,4.561276435852051,-4.603539943695068,-9.554903030395508,-4.9513630867004395
1,169,electron,F2_contextual_implicit,negative_charge_atomic,6.0613086223602295,-0.5706415176391602,-6.63195013999939,True,photon,proton,True,-2.5553362369537354,-7.528633117675781,-4.973296880722046,-8.616644859313965,-6.957991600036621,1.6586532592773438,-8.882417678833008,-9.42041015625,-0.5379924774169922,-14.838881492614746,-12.188069343566895,2.6508121490478516
1,170,neutron,F2_contextual_implicit,neutral_charge_atomic,9.182069063186646,-0.02879047393798828,-9.210859537124634,True,proton,proton,True,-13.834232330322266,-10.941072463989258,2.893159866333008,-13.113150596618652,-7.640947341918945,5.472203254699707,-3.931081533432007,-7.669737815856934,-3.7386562824249268,-17.741384506225586,-14.738125801086426,3.00325870513916
1,175,neutron,F3_process_implicit,nuclear_stability_provider,6.0422043800354,1.4518871307373047,-4.590317249298096,False,proton,neutron,False,-11.373263359069824,-11.519010543823242,-0.14574718475341797,-14.556246757507324,-9.93564224243164,4.620604515075684,-5.331058979034424,-8.483755111694336,-3.152696132659912,-16.338863372802734,-13.811229705810547,2.5276336669921875
1,184,neutron,F4_contrast_implicit,neutral_charge_atomic,11.797432661056519,3.0109801292419434,-8.786452531814575,False,proton,neutron,False,-14.106467247009277,-9.2857666015625,4.820700645446777,-14.886678695678711,-8.707132339477539,6.179546356201172,-2.309034585952759,-5.696152210235596,-3.387117624282837,-17.716257095336914,-15.155820846557617,2.560436248779297
1,186,photon,F4_contrast_implicit,em_quantum,0.2094898223876953,-0.6041722297668457,-0.813662052154541,True,proton,neutron,True,-10.35443115234375,-8.404314994812012,1.9501161575317383,-10.999235153198242,-7.513918399810791,3.485316753387451,-8.427896499633789,-7.500691890716553,0.9272046089172363,-8.218406677246094,-8.104864120483398,0.11354255676269531
1,187,neutron,F1_direct_implicit,neutral_charge_atomic,6.587135553359985,0.6786117553710938,-5.908523797988892,False,photon,neutron,False,-10.861464500427246,-7.617281913757324,3.244182586669922,-8.416930198669434,-7.998348236083984,0.4185819625854492,-1.8297946453094482,-6.9386701583862305,-5.108875513076782,-16.441402435302734,-12.923203468322754,3.5181989669799805
1,188,photon,F2_contextual_implicit,massless_em_mediator,5.276698589324951,-2.0927276611328125,-7.369426250457764,True,proton,electron,True,-13.03576946258545,-8.554512977600098,4.481256484985352,-17.76812171936035,-8.687797546386719,9.080324172973633,-17.074249267578125,-11.819538116455078,5.254711151123047,-7.759070873260498,-10.64724063873291,-2.888169765472412
1,190,neutron,F2_contextual_implicit,nuclear_stability_provider,6.386948108673096,-0.7176904678344727,-7.104638576507568,True,proton,proton,True,-13.293399810791016,-9.33598518371582,3.9574146270751953,-10.874197959899902,-6.796144008636475,4.078053951263428,-4.487249851226807,-7.513834476470947,-3.0265846252441406,-17.30411148071289,-13.588096618652344,3.716014862060547
1,194,proton,F2_contextual_implicit,positive_charge_atomic,7.355550289154053,2.130735397338867,-5.2248148918151855,False,photon,proton,False,-11.628837585449219,-8.008224487304688,3.6206130981445312,-2.6178336143493652,-5.87748908996582,-3.259655475616455,-9.973383903503418,-8.581894874572754,1.391489028930664,-16.423582077026367,-12.634244918823242,3.789337158203125
1,195,photon,F2_contextual_implicit,massless_em_mediator,5.000700950622559,-0.8604021072387695,-5.861103057861328,True,proton,electron,True,-11.528908729553223,-9.255784034729004,2.2731246948242188,-16.645729064941406,-10.37235164642334,6.273377418518066,-17.997068405151367,-12.56596565246582,5.431102752685547,-6.528207778930664,-10.116186141967773,-3.5879783630371094
1,200,proton,F2_contextual_implicit,positive_charge_atomic,1.974212646484375,0.47304439544677734,-1.5011682510375977,False,photon,proton,False,-10.880106925964355,-9.168380737304688,1.711726188659668,-7.951811790466309,-8.292196273803711,-0.34038448333740234,-9.926024436950684,-8.765240669250488,1.1607837677001953,-17.038211822509766,-13.754873275756836,3.2833385467529297
1,201,photon,F2_contextual_implicit,em_quantum,9.353407859802246,-0.3678398132324219,-9.721247673034668,True,proton,electron,True,-17.46992301940918,-11.140179634094238,6.329743385314941,-20.393075942993164,-12.432130813598633,7.960945129394531,-18.8386287689209,-11.576109886169434,7.262518882751465,-8.116515159606934,-11.50801944732666,-3.3915042877197266
1,205,proton,F4_contrast_implicit,positive_charge_atomic,1.8281898498535156,0.7886419296264648,-1.0395479202270508,False,electron,proton,False,-15.224353790283203,-10.649810791015625,4.574542999267578,-6.162057876586914,-6.349466323852539,-0.187408447265625,-7.99024772644043,-7.138108253479004,0.8521394729614258,-16.675785064697266,-13.282301902770996,3.3934831619262695
1,211,proton,F3_process_implicit,positive_charge_atomic,3.271066665649414,0.4713020324707031,-2.799764633178711,False,photon,proton,False,-11.835759162902832,-8.573680877685547,3.262078285217285,-5.1929473876953125,-8.102378845214844,-2.9094314575195312,-8.464014053344727,-8.850120544433594,-0.3861064910888672,-17.35453987121582,-12.831907272338867,4.522632598876953
1,220,neutron,F4_contrast_implicit,neutral_charge_atomic,11.171288967132568,0.8766155242919922,-10.294673442840576,False,proton,neutron,False,-16.10416603088379,-10.71117877960205,5.392987251281738,-16.350570678710938,-6.777430534362793,9.573140144348145,-4.932877063751221,-5.900815010070801,-0.9679379463195801,-20.71027183532715,-15.587291717529297,5.122980117797852
1,229,proton,F4_contrast_implicit,positive_charge_atomic,6.669107675552368,3.215001106262207,-3.454106569290161,False,electron,proton,False,-13.13039493560791,-8.776874542236328,4.353520393371582,-3.5899226665496826,-4.295904636383057,-0.705981969833374,-10.25903034210205,-7.510905742645264,2.748124599456787,-16.94130516052246,-15.083459854125977,1.8578453063964844
1,240,photon,F2_contextual_implicit,em_quantum,6.824898719787598,-0.600377082824707,-7.425275802612305,True,proton,electron,True,-10.396808624267578,-7.696601867675781,2.700206756591797,-13.612189292907715,-9.708149909973145,3.9040393829345703,-13.745606422424316,-11.546629905700684,2.198976516723633,-3.5719099044799805,-8.296978950500488,-4.725069046020508
1,244,proton,F2_contextual_implicit,positive_charge_atomic,3.062570571899414,1.0341711044311523,-2.0283994674682617,False,electron,proton,False,-15.22590446472168,-9.648982048034668,5.576922416687012,-6.480243682861328,-8.05728530883789,-1.5770416259765625,-9.542814254760742,-9.091456413269043,0.4513578414916992,-19.327835083007812,-13.898197174072266,5.429637908935547
1,247,photon,F1_direct_implicit,massless_em_mediator,5.987273454666138,-3.0783982276916504,-9.065671682357788,True,proton,electron,True,-9.105772972106934,-7.724330425262451,1.3814425468444824,-12.39777946472168,-8.745527267456055,3.652252197265625,-11.833452224731445,-8.530158996582031,3.303293228149414,-3.118499517440796,-10.802728652954102,-7.684229135513306
1,259,electron,F4_contrast_implicit,negative_charge_atomic,6.56578254699707,-0.5574169158935547,-7.123199462890625,True,proton,proton,True,-2.484572410583496,-7.620309829711914,-5.135737419128418,-9.050354957580566,-7.062892913818359,1.987462043762207,-10.084460258483887,-8.356220245361328,1.7282400131225586,-16.426191329956055,-14.551864624023438,1.8743267059326172
1,264,photon,F1_direct_implicit,massless_em_mediator,7.087494373321533,-4.716458797454834,-11.803953170776367,True,proton,proton,True,-11.404383659362793,-7.452521800994873,3.95186185836792,-13.907029151916504,-5.6533026695251465,8.253726482391357,-13.66116714477539,-8.4811372756958,5.18002986907959,-4.31688928604126,-10.36976146697998,-6.052872180938721
1,268,proton,F4_contrast_implicit,positive_charge_atomic,2.1524438858032227,1.025193214416504,-1.1272506713867188,False,photon,proton,False,-9.550004005432129,-8.43467903137207,1.1153249740600586,-7.068124771118164,-7.409485816955566,-0.34136104583740234,-9.220568656921387,-8.494056701660156,0.7265119552612305,-16.942106246948242,-13.389730453491211,3.5523757934570312
1,270,neutron,F4_contrast_implicit,nuclear_stability_provider,8.278087139129639,1.3752994537353516,-6.902787685394287,False,electron,neutron,False,-15.301301956176758,-8.47081470489502,6.830487251281738,-10.745211601257324,-4.8101325035095215,5.935079097747803,-2.4671244621276855,-3.43483304977417,-0.9677085876464844,-16.182140350341797,-11.837658882141113,4.344481468200684
1,272,neutron,F2_contextual_implicit,nuclear_stability_provider,8.00253963470459,0.047781944274902344,-7.9547576904296875,False,proton,neutron,False,-14.288846969604492,-10.742545127868652,3.54630184173584,-12.394099235534668,-6.931573867797852,5.462525367736816,-4.391559600830078,-6.883791923522949,-2.492232322692871,-18.02582359313965,-13.962909698486328,4.06291389465332
1,273,neutron,F1_direct_implicit,neutral_charge_atomic,9.555027484893799,1.1216602325439453,-8.433367252349854,False,proton,neutron,False,-14.413314819335938,-9.574125289916992,4.839189529418945,-12.831953048706055,-7.369142532348633,5.462810516357422,-3.276925563812256,-6.2474822998046875,-2.9705567359924316,-16.545223236083984,-15.537507057189941,1.007716178894043
1,274,electron,F1_direct_implicit,negative_charge_atomic,5.05817985534668,0.10577774047851562,-4.952402114868164,False,photon,electron,False,-2.086775779724121,-7.783769607543945,-5.696993827819824,-7.144955635070801,-7.889547348022461,-0.7445917129516602,-10.658822059631348,-9.442638397216797,1.2161836624145508,-16.284255981445312,-14.184978485107422,2.0992774963378906
1,278,photon,F3_process_implicit,massless_em_mediator,4.563709259033203,-0.3344707489013672,-4.89818000793457,True,proton,electron,True,-11.749887466430664,-7.699185371398926,4.050702095031738,-14.784975051879883,-8.11344051361084,6.671534538269043,-14.636480331420898,-8.236274719238281,6.400205612182617,-7.186178207397461,-8.033656120300293,-0.847477912902832
1,283,neutron,F2_contextual_implicit,nuclear_stability_provider,6.504840850830078,1.8893394470214844,-4.615501403808594,False,proton,neutron,False,-14.039789199829102,-10.195295333862305,3.844493865966797,-11.899629592895508,-7.822719097137451,4.076910495758057,-5.39478874206543,-5.933379650115967,-0.5385909080505371,-19.1497745513916,-15.810131072998047,3.3396434783935547
1,285,neutron,F2_contextual_implicit,nuclear_stability_provider,4.8255414962768555,2.18997859954834,-2.6355628967285156,False,electron,neutron,False,-14.44767951965332,-10.247261047363281,4.200418472290039,-11.204522132873535,-9.522867202758789,1.681654930114746,-6.37898063659668,-7.332888603210449,-0.9539079666137695,-17.923452377319336,-13.978606224060059,3.9448461532592773
1,286,photon,F2_contextual_implicit,massless_em_mediator,6.036512851715088,-0.46907520294189453,-6.505588054656982,True,proton,electron,True,-10.96896743774414,-8.040172576904297,2.9287948608398438,-13.255460739135742,-8.607559204101562,4.64790153503418,-13.328314781188965,-10.978504180908203,2.3498106002807617,-4.932454586029053,-8.509247779846191,-3.5767931938171387
1,289,proton,F1_direct_implicit,positive_charge_atomic,6.3106584548950195,2.097240924835205,-4.2134175300598145,False,electron,proton,False,-12.738691329956055,-8.577127456665039,4.161563873291016,-3.3779239654541016,-6.171252727508545,-2.7933287620544434,-9.688582420349121,-8.26849365234375,1.420088768005371,-18.2698917388916,-14.297441482543945,3.9724502563476562
1,290,neutron,F4_contrast_implicit,neutral_charge_atomic,4.4724884033203125,0.2421274185180664,-4.230360984802246,False,electron,neutron,False,-10.32186222076416,-9.401604652404785,0.920257568359375,-7.897252559661865,-7.79707670211792,0.10017585754394531,-3.4247641563415527,-7.5549492835998535,-4.130185127258301,-13.707954406738281,-13.2734375,0.43451690673828125
1,294,photon,F3_process_implicit,massless_em_mediator,6.348578929901123,0.4244985580444336,-5.9240803718566895,False,proton,photon,False,-13.35291862487793,-9.577731132507324,3.7751874923706055,-15.437121391296387,-9.920068740844727,5.51705265045166,-16.388269424438477,-11.712279319763184,4.675990104675293,-7.004339694976807,-9.15323257446289,-2.148892879486084
1,301,neutron,F1_direct_implicit,nuclear_stability_provider,5.460766792297363,0.045650482177734375,-5.415116310119629,False,proton,neutron,False,-7.8664045333862305,-10.236199378967285,-2.3697948455810547,-11.130131721496582,-7.41306209564209,3.717069625854492,-2.405637741088867,-7.3674116134643555,-4.961773872375488,-16.321151733398438,-13.847871780395508,2.4732799530029297
1,302,neutron,F3_process_implicit,neutral_charge_atomic,9.455206513404846,-0.3708798885345459,-9.826086401939392,True,photon,proton,True,-11.161571502685547,-5.291085243225098,5.870486259460449,-11.802943229675293,-3.774507761001587,8.028435468673706,-1.7063649892807007,-4.145387649536133,-2.439022660255432,-19.10247230529785,-10.808652877807617,8.293819427490234
1,303,neutron,F3_process_implicit,neutral_charge_atomic,3.658177375793457,-0.5050058364868164,-4.163183212280273,True,photon,proton,True,-5.463594913482666,-8.030982971191406,-2.5673880577087402,-7.797853946685791,-6.060546398162842,1.7373075485229492,-1.805417537689209,-6.565552234649658,-4.760134696960449,-13.642391204833984,-11.37807846069336,2.264312744140625
1,304,electron,F2_contextual_implicit,negative_charge_atomic,5.03150749206543,1.5099859237670898,-3.52152156829834,False,photon,electron,False,-5.140094757080078,-7.906639099121094,-2.7665443420410156,-10.171602249145508,-9.416625022888184,0.7549772262573242,-12.53190803527832,-10.737991333007812,1.7939167022705078,-13.662859916687012,-11.419025421142578,2.2438344955444336
1,307,photon,F3_process_implicit,massless_em_mediator,5.322044849395752,1.0464038848876953,-4.275640964508057,False,neutron,photon,False,-9.296849250793457,-9.022867202758789,0.27398204803466797,-12.680243492126465,-9.856279373168945,2.8239641189575195,-14.226877212524414,-10.516904830932617,3.709972381591797,-3.974804401397705,-7.976463317871094,-4.001658916473389
1,308,electron,F4_contrast_implicit,negative_charge_atomic,5.525392532348633,1.1469659805297852,-4.378426551818848,False,photon,electron,False,-8.896910667419434,-8.669215202331543,0.22769546508789062,-14.422303199768066,-9.87452507019043,4.547778129577637,-15.436881065368652,-9.816181182861328,5.620699882507324,-19.821739196777344,-9.879207611083984,9.94253158569336
1,309,electron,F3_process_implicit,negative_charge_atomic,4.243509292602539,1.2428550720214844,-3.0006542205810547,False,proton,electron,False,-8.18645191192627,-8.322097778320312,-0.13564586639404297,-19.12892723083496,-11.152337074279785,7.976590156555176,-18.955209732055664,-12.134003639221191,6.821206092834473,-12.429961204528809,-9.564952850341797,2.8650083541870117
1,318,photon,F1_direct_implicit,em_quantum,6.9131340980529785,-0.6270866394042969,-7.540220737457275,True,neutron,electron,True,-10.72008228302002,-9.978689193725586,0.7413930892944336,-13.059507369995117,-10.061029434204102,2.9984779357910156,-14.883591651916504,-11.032373428344727,3.8512182235717773,-3.806948184967041,-10.605775833129883,-6.798827648162842
1,329,photon,F2_contextual_implicit,em_quantum,4.773547649383545,-0.7724285125732422,-5.545976161956787,True,proton,electron,True,-10.760263442993164,-8.568937301635742,2.191326141357422,-16.45659828186035,-10.516044616699219,5.940553665161133,-17.334150314331055,-11.86274242401123,5.471407890319824,-5.986715793609619,-9.341365814208984,-3.3546500205993652
1,332,photon,F3_process_implicit,em_quantum,4.137260437011719,0.9491386413574219,-3.188121795654297,False,proton,photon,False,-9.67293643951416,-9.204548835754395,0.4683876037597656,-14.617630958557129,-10.308874130249023,4.3087568283081055,-15.480504035949707,-11.782516479492188,3.6979875564575195,-5.535676002502441,-8.255410194396973,-2.7197341918945312
1,334,neutron,F4_contrast_implicit,nuclear_stability_provider,4.362615585327148,1.1498689651489258,-3.2127466201782227,False,electron,neutron,False,-12.023298263549805,-8.676244735717773,3.3470535278320312,-9.426663398742676,-7.455549716949463,1.971113681793213,-5.064047813415527,-6.305680751800537,-1.2416329383850098,-13.54173755645752,-10.509437561035156,3.0322999954223633
1,339,neutron,F1_direct_implicit,neutral_charge_atomic,7.664167165756226,0.8027057647705078,-6.861461400985718,False,proton,neutron,False,-9.236137390136719,-8.333381652832031,0.9027557373046875,-10.148622512817383,-7.42457914352417,2.724043369293213,-1.5719702243804932,-6.621873378753662,-5.049903154373169,-13.092348098754883,-13.707174301147461,-0.6148262023925781
1,343,neutron,F1_direct_implicit,neutral_charge_atomic,6.942520380020142,-0.6235017776489258,-7.566022157669067,True,electron,proton,True,-12.683939933776855,-9.931686401367188,2.752253532409668,-9.714113235473633,-7.1560258865356445,2.5580873489379883,-2.771592855453491,-7.77952766418457,-5.007934808731079,-17.605955123901367,-15.847773551940918,1.7581815719604492
1,350,photon,F4_contrast_implicit,em_quantum,1.3458404541015625,-0.8466110229492188,-2.1924514770507812,True,electron,neutron,True,-12.418167114257812,-7.82954216003418,4.588624954223633,-11.754915237426758,-9.022826194763184,2.732089042663574,-6.912388801574707,-6.265791893005371,0.6465969085693359,-5.5665483474731445,-7.11240291595459,-1.5458545684814453
1,352,neutron,F3_process_implicit,nuclear_stability_provider,6.511344909667969,-0.35759639739990234,-6.868941307067871,True,photon,proton,True,-14.636290550231934,-8.907878875732422,5.728411674499512,-14.021018981933594,-6.877506732940674,7.14351224899292,-7.509674072265625,-7.235103130340576,0.27457094192504883,-19.852937698364258,-12.44442367553711,7.408514022827148
1,353,proton,F1_direct_implicit,positive_charge_atomic,6.335494518280029,1.4159889221191406,-4.919505596160889,False,electron,proton,False,-8.763616561889648,-6.110653400421143,2.652963161468506,-2.428122043609619,-4.694664478302002,-2.266542434692383,-8.896005630493164,-6.626305103302002,2.269700527191162,-14.471628189086914,-12.355178833007812,2.1164493560791016
1,358,photon,F3_process_implicit,em_quantum,6.532500267028809,0.19941329956054688,-6.333086967468262,False,proton,photon,False,-13.127460479736328,-9.95689868927002,3.1705617904663086,-17.808059692382812,-11.76379680633545,6.044262886047363,-17.54932975769043,-12.61784839630127,4.93148136138916,-6.5949602127075195,-9.757485389709473,-3.162525177001953
1,363,neutron,F2_contextual_implicit,neutral_charge_atomic,12.417594909667969,4.555147171020508,-7.862447738647461,False,proton,neutron,False,-19.331932067871094,-11.158926010131836,8.173006057739258,-19.04024887084961,-9.44010066986084,9.60014820098877,-6.622653961181641,-4.884953498840332,1.7377004623413086,-21.754032135009766,-14.40717601776123,7.346856117248535
1,370,electron,F3_process_implicit,negative_charge_atomic,5.737600803375244,2.4241485595703125,-3.3134522438049316,False,neutron,electron,False,-7.531999111175537,-8.474467277526855,-0.9424681663513184,-13.269599914550781,-10.898615837097168,2.3709840774536133,-16.887859344482422,-12.305908203125,4.581951141357422,-20.96826171875,-17.986099243164062,2.9821624755859375
1,374,proton,F3_process_implicit,positive_charge_atomic,5.379033088684082,0.3013944625854492,-5.077638626098633,False,photon,proton,False,-12.94098949432373,-8.7443208694458,4.19666862487793,-6.293420791625977,-8.442926406860352,-2.149505615234375,-11.672453880310059,-8.919390678405762,2.753063201904297,-18.849933624267578,-12.863323211669922,5.986610412597656
1,376,electron,F2_contextual_implicit,negative_charge_atomic,4.905244827270508,0.7842941284179688,-4.120950698852539,False,neutron,electron,False,-2.726818084716797,-7.816205024719238,-5.089386940002441,-7.632062911987305,-8.600499153137207,-0.9684362411499023,-12.29112434387207,-10.951887130737305,1.3392372131347656,-13.979193687438965,-13.203564643859863,0.7756290435791016
1,381,neutron,F2_contextual_implicit,neutral_charge_atomic,6.245100975036621,2.0898523330688477,-4.155248641967773,False,electron,neutron,False,-13.464665412902832,-10.069446563720703,3.395218849182129,-11.143670082092285,-9.079797744750977,2.0638723373413086,-4.898569107055664,-6.989945411682129,-2.091376304626465,-16.50287437438965,-13.67603874206543,2.8268356323242188
1,396,neutron,F2_contextual_implicit,neutral_charge_atomic,10.244493961334229,4.026846885681152,-6.217647075653076,False,proton,neutron,False,-17.836044311523438,-10.347046852111816,7.488997459411621,-17.134483337402344,-9.496417045593262,7.638066291809082,-6.889989376068115,-5.469570159912109,1.4204192161560059,-20.112192153930664,-12.925531387329102,7.1866607666015625
1,397,electron,F3_process_implicit,negative_charge_atomic,7.198105812072754,2.170754909515381,-5.027350902557373,False,neutron,electron,False,-4.95203971862793,-7.456705570220947,-2.5046658515930176,-12.590632438659668,-9.627460479736328,2.96317195892334,-14.13721752166748,-9.777040481567383,4.360177040100098,-12.150145530700684,-10.489683151245117,1.6604623794555664
1,402,photon,F2_contextual_implicit,massless_em_mediator,3.736097812652588,-1.3594856262207031,-5.095583438873291,True,proton,electron,True,-11.17001724243164,-8.086676597595215,3.083340644836426,-16.679004669189453,-9.550138473510742,7.128866195678711,-16.656715393066406,-11.00285530090332,5.653860092163086,-7.433919429779053,-9.446162223815918,-2.0122427940368652
1,409,proton,F1_direct_implicit,positive_charge_atomic,5.888552665710449,1.0041437149047852,-4.884408950805664,False,electron,proton,False,-13.815738677978516,-9.929614067077637,3.886124610900879,-3.7905235290527344,-6.909229278564453,-3.1187057495117188,-9.679076194763184,-7.913372993469238,1.7657032012939453,-18.578752517700195,-14.840887069702148,3.737865447998047
1,415,proton,F2_contextual_implicit,positive_charge_atomic,1.4892148971557617,1.6270618438720703,0.1378469467163086,False,photon,proton,False,-9.070358276367188,-7.6897053718566895,1.380652904510498,-3.6027846336364746,-5.682821750640869,-2.0800371170043945,-5.091999530792236,-7.3098835945129395,-2.217884063720703,-13.319198608398438,-11.62888240814209,1.6903162002563477
1,425,neutron,F2_contextual_implicit,nuclear_stability_provider,3.098389148712158,1.749739646911621,-1.348649501800537,False,electron,neutron,False,-15.859261512756348,-9.434477806091309,6.424783706665039,-8.621078491210938,-8.162226676940918,0.45885181427001953,-5.522689342498779,-6.412487030029297,-0.8897976875305176,-17.97014045715332,-13.60247802734375,4.36766242980957
1,428,electron,F3_process_implicit,negative_charge_atomic,7.757148742675781,0.8543510437011719,-6.902797698974609,False,photon,electron,False,-6.485251426696777,-8.704832077026367,-2.21958065032959,-14.242400169372559,-9.559183120727539,4.6832170486450195,-16.752365112304688,-11.199021339416504,5.553343772888184,-17.426477432250977,-10.024432182312012,7.402045249938965
1,432,photon,F1_direct_implicit,em_quantum,6.171609401702881,-2.4573116302490234,-8.628921031951904,True,proton,proton,True,-9.501480102539062,-7.918323516845703,1.5831565856933594,-12.331232070922852,-7.897563934326172,4.43366813659668,-13.00926399230957,-9.065792083740234,3.943471908569336,-3.3298707008361816,-10.354875564575195,-7.025004863739014
1,440,proton,F2_contextual_implicit,positive_charge_atomic,4.777995586395264,1.1341676712036133,-3.6438279151916504,False,photon,proton,False,-11.720463752746582,-9.443323135375977,2.2771406173706055,-6.045158863067627,-8.309155464172363,-2.2639966011047363,-10.82315444946289,-10.520135879516602,0.30301856994628906,-19.45624542236328,-15.21456527709961,4.241680145263672
1,443,photon,F2_contextual_implicit,massless_em_mediator,6.272970676422119,1.4231204986572266,-4.849850177764893,False,proton,photon,False,-10.91067886352539,-7.424719333648682,3.485959529876709,-13.308525085449219,-8.697691917419434,4.610833168029785,-14.858779907226562,-10.991716384887695,3.867063522338867,-4.6377081871032715,-6.001598834991455,-1.3638906478881836
1,444,electron,F2_contextual_implicit,negative_charge_atomic,7.047216415405273,2.2597951889038086,-4.787421226501465,False,photon,electron,False,-7.258957862854004,-7.82816219329834,-0.5692043304443359,-14.306174278259277,-10.087957382202148,4.218216896057129,-14.922170639038086,-11.86544132232666,3.056729316711426,-20.490514755249023,-14.618721008300781,5.871793746948242
1,446,photon,F2_contextual_implicit,em_quantum,1.0662431716918945,-0.9845075607299805,-2.050750732421875,True,neutron,electron,True,-9.310792922973633,-7.290953636169434,2.019839286804199,-13.820822715759277,-9.977927207946777,3.8428955078125,-15.310297966003418,-11.297080039978027,4.013217926025391,-8.244549751281738,-8.275461196899414,-0.03091144561767578
2,17,photon,F3_process_implicit,em_quantum,2.0338540077209473,3.604074716567993,1.570220708847046,False,proton,photon,False,-9.486677169799805,-6.558935165405273,2.9277420043945312,-10.982959747314453,-7.652252197265625,3.330707550048828,-10.472700119018555,-9.559844970703125,0.9128551483154297,-7.452823162078857,-2.9548604488372803,4.497962713241577
2,24,electron,F2_contextual_implicit,negative_charge_atomic,6.285321474075317,1.2651939392089844,-5.020127534866333,False,neutron,electron,False,-3.9352519512176514,-8.949817657470703,-5.014565706253052,-10.220573425292969,-10.215011596679688,0.00556182861328125,-12.178488731384277,-11.743831634521484,0.43465709686279297,-17.31900978088379,-17.703737258911133,-0.38472747802734375
2,26,proton,F4_contrast_implicit,positive_charge_atomic,5.956902980804443,-0.3430500030517578,-6.299952983856201,True,electron,electron,True,-9.808534622192383,-9.2944917678833,0.514042854309082,-3.8167881965637207,-9.637541770935059,-5.820753574371338,-9.773691177368164,-9.580151557922363,0.19353961944580078,-15.277507781982422,-16.099878311157227,-0.8223705291748047
2,30,proton,F2_contextual_implicit,positive_charge_atomic,6.950613021850586,4.853873252868652,-2.0967397689819336,False,neutron,proton,False,-16.263776779174805,-12.015815734863281,4.247961044311523,-6.258571624755859,-3.6278257369995117,2.6307458877563477,-13.209184646606445,-8.481698989868164,4.727485656738281,-19.687063217163086,-15.18494987487793,4.502113342285156
2,31,electron,F1_direct_implicit,negative_charge_atomic,7.396416425704956,6.338978290557861,-1.0574381351470947,False,proton,electron,False,-2.471031427383423,-2.0067410469055176,0.4642903804779053,-9.867447853088379,-8.345719337463379,1.521728515625,-11.069368362426758,-10.53038215637207,0.5389862060546875,-16.845571517944336,-16.663850784301758,0.18172073364257812
2,33,proton,F1_direct_implicit,positive_charge_atomic,7.407322406768799,3.0047056674957275,-4.402616739273071,False,electron,proton,False,-13.576028823852539,-6.477916717529297,7.098112106323242,-3.056755542755127,-3.4732110500335693,-0.4164555072784424,-10.464077949523926,-9.392656326293945,1.0714216232299805,-18.32032012939453,-17.35873031616211,0.9615898132324219
2,35,photon,F3_process_implicit,em_quantum,8.228654861450195,1.8637199401855469,-6.364934921264648,False,neutron,photon,False,-15.178390502929688,-10.423404693603516,4.754985809326172,-18.013137817382812,-15.009029388427734,3.004108428955078,-18.368017196655273,-12.566398620605469,5.801618576049805,-6.949735641479492,-8.559684753417969,-1.6099491119384766
2,42,electron,F3_process_implicit,negative_charge_atomic,9.422890663146973,4.063835144042969,-5.359055519104004,False,photon,electron,False,-7.551312446594238,-5.535456657409668,2.0158557891845703,-16.97420310974121,-9.874120712280273,7.1000823974609375,-17.418827056884766,-9.599291801452637,7.819535255432129,-20.25734519958496,-12.209324836730957,8.048020362854004
2,46,neutron,F1_direct_implicit,neutral_charge_atomic,10.675970554351807,13.589374542236328,2.9134039878845215,False,electron,neutron,False,-14.039796829223633,-16.1207332611084,-2.0809364318847656,-13.53719711303711,-16.102155685424805,-2.5649585723876953,-2.8612265586853027,-2.5127811431884766,0.34844541549682617,-17.672103881835938,-22.2567081451416,-4.584604263305664
2,54,electron,F2_contextual_implicit,negative_charge_atomic,7.50752067565918,3.2409772872924805,-4.266543388366699,False,proton,electron,False,-8.687910079956055,-10.564870834350586,-1.8769607543945312,-16.195430755615234,-13.805848121643066,2.389582633972168,-17.006053924560547,-15.46311092376709,1.542943000793457,-22.869060516357422,-20.767635345458984,2.1014251708984375
2,62,photon,F2_contextual_implicit,em_quantum,2.869659423828125,0.12144947052001953,-2.7482099533081055,False,neutron,photon,False,-10.6583890914917,-11.537031173706055,-0.8786420822143555,-13.780738830566406,-13.015862464904785,0.7648763656616211,-15.69644832611084,-12.703299522399902,2.9931488037109375,-7.788729667663574,-11.415581703186035,-3.626852035522461
