prompt_idx,correct_answer,filter_property,wording_family,cluster_k4,cluster_k8,pca_x,pca_y
329,photon,em_quantum,F2_contextual_implicit,0,1,-0.10448694,-0.12830289
330,neutron,neutral_charge_atomic,F3_process_implicit,2,7,-0.1948083,0.004133987
331,neutron,nuclear_stability_provider,F2_contextual_implicit,1,4,0.068547204,0.016308377
332,photon,em_quantum,F3_process_implicit,2,2,-0.120389245,-0.10963305
333,photon,em_quantum,F3_process_implicit,2,7,-0.14257547,-0.07903425
334,neutron,nuclear_stability_provider,F4_contrast_implicit,1,6,0.09865861,0.054675687
335,proton,positive_charge_atomic,F2_contextual_implicit,0,4,0.04908935,-0.1195389
336,electron,negative_charge_atomic,F2_contextual_implicit,2,7,-0.08986187,0.035009634
337,proton,positive_charge_atomic,F3_process_implicit,0,7,-0.065415986,-0.049112145
338,neutron,neutral_charge_atomic,F3_process_implicit,2,7,-0.21275096,0.016128682
339,neutron,neutral_charge_atomic,F1_direct_implicit,1,3,0.09196967,0.06304441
340,photon,massless_em_mediator,F4_contrast_implicit,3,5,0.13119952,0.23330098
341,proton,positive_charge_atomic,F3_process_implicit,0,4,0.06532301,-0.09817622
342,electron,negative_charge_atomic,F2_contextual_implicit,1,7,-0.014409699,0.017132856
343,neutron,neutral_charge_atomic,F1_direct_implicit,1,3,0.15265836,-0.0046353163
344,photon,massless_em_mediator,F3_process_implicit,2,2,-0.34136277,-0.043553524
345,neutron,nuclear_stability_provider,F4_contrast_implicit,3,6,0.12996998,0.08452614
346,photon,massless_em_mediator,F4_contrast_implicit,3,5,0.11676775,0.27267766
347,proton,positive_charge_atomic,F3_process_implicit,2,7,-0.17064492,-0.035650093
348,photon,em_quantum,F4_contrast_implicit,3,5,-0.018592756,0.24835794
349,neutron,nuclear_stability_provider,F1_direct_implicit,1,3,0.027586848,-0.0006487105
350,photon,em_quantum,F4_contrast_implicit,3,5,0.1086195,0.26425892
351,photon,massless_em_mediator,F4_contrast_implicit,3,5,-0.14721996,0.35745224
352,neutron,nuclear_stability_provider,F3_process_implicit,2,7,-0.15864013,0.12201663
353,proton,positive_charge_atomic,F1_direct_implicit,1,3,0.1567442,0.0033034063
354,photon,massless_em_mediator,F3_process_implicit,2,2,-0.2964286,-0.0017996688
355,photon,em_quantum,F2_contextual_implicit,0,1,0.13162808,-0.022545129
356,electron,negative_charge_atomic,F3_process_implicit,0,1,-0.038715612,-0.14884767
357,photon,em_quantum,F3_process_implicit,0,4,-0.10468912,-0.05071922
358,photon,em_quantum,F3_process_implicit,2,2,-0.2720467,-0.10262247
359,proton,positive_charge_atomic,F3_process_implicit,0,4,0.031986143,-0.08206114
360,photon,em_quantum,F3_process_implicit,0,1,-0.044879824,-0.12576823
361,proton,positive_charge_atomic,F2_contextual_implicit,0,1,-0.043084994,-0.1221219
362,neutron,neutral_charge_atomic,F2_contextual_implicit,2,7,-0.113084525,-0.07637566
363,neutron,neutral_charge_atomic,F2_contextual_implicit,1,7,0.07010712,0.006403422
364,proton,positive_charge_atomic,F1_direct_implicit,1,6,0.15354241,-0.074176945
365,neutron,neutral_charge_atomic,F2_contextual_implicit,1,7,0.044696834,0.010121595
366,photon,em_quantum,F2_contextual_implicit,0,1,-0.00723161,-0.11346586
367,neutron,neutral_charge_atomic,F4_contrast_implicit,0,6,0.115535975,-0.10417734
368,photon,massless_em_mediator,F3_process_implicit,2,2,-0.22316375,-0.061279625
369,photon,massless_em_mediator,F2_contextual_implicit,2,2,-0.42903143,-0.0101449685
370,electron,negative_charge_atomic,F3_process_implicit,0,1,0.0023222591,-0.09121207
371,photon,massless_em_mediator,F4_contrast_implicit,3,5,0.030181885,0.18757562
372,photon,massless_em_mediator,F2_contextual_implicit,3,0,-0.23985712,0.29715273
373,proton,positive_charge_atomic,F4_contrast_implicit,1,6,0.04844405,-0.013218804
374,proton,positive_charge_atomic,F3_process_implicit,0,4,0.10820944,-0.11155947
375,photon,em_quantum,F3_process_implicit,2,2,-0.27416134,-0.08336149
376,electron,negative_charge_atomic,F2_contextual_implicit,0,1,0.02018981,-0.05448795
377,electron,negative_charge_atomic,F3_process_implicit,0,1,0.045870226,-0.14864138
378,photon,em_quantum,F4_contrast_implicit,3,5,-0.026531177,0.11461989
379,proton,positive_charge_atomic,F2_contextual_implicit,1,3,0.032039896,0.02997814
380,photon,em_quantum,F1_direct_implicit,0,1,0.08261919,-0.057221904
381,neutron,neutral_charge_atomic,F2_contextual_implicit,1,3,0.062268004,0.0039055315
382,photon,em_quantum,F2_contextual_implicit,2,2,-0.16527028,-0.091466576
383,photon,em_quantum,F2_contextual_implicit,2,7,-0.110518835,0.042427074
384,proton,positive_charge_atomic,F4_contrast_implicit,1,6,0.11455326,0.0855822
385,neutron,nuclear_stability_provider,F4_contrast_implicit,1,3,0.1406455,0.14736897
386,electron,negative_charge_atomic,F3_process_implicit,1,7,-0.04750783,-0.0028880495
387,neutron,neutral_charge_atomic,F2_contextual_implicit,0,7,-0.04231472,-0.019375566
388,electron,negative_charge_atomic,F4_contrast_implicit,0,6,0.03572478,-0.029037906
389,neutron,nuclear_stability_provider,F3_process_implicit,2,2,-0.19924301,-0.08135317
390,neutron,nuclear_stability_provider,F1_direct_implicit,1,3,0.16740732,0.011262743
391,photon,massless_em_mediator,F1_direct_implicit,3,5,0.08795885,0.15435973
392,electron,negative_charge_atomic,F2_contextual_implicit,0,1,0.047551397,-0.17315248
393,proton,positive_charge_atomic,F3_process_implicit,0,4,-0.07223335,-0.11054618
394,photon,em_quantum,F2_contextual_implicit,0,4,-0.0070131887,-0.040948924
395,neutron,neutral_charge_atomic,F2_contextual_implicit,0,1,-0.03883196,-0.095219776
396,neutron,neutral_charge_atomic,F2_contextual_implicit,0,4,-0.028825184,-0.09233141
397,electron,negative_charge_atomic,F3_process_implicit,0,4,0.06231119,-0.06622674
398,neutron,neutral_charge_atomic,F2_contextual_implicit,0,4,0.08487901,-0.07094045
399,photon,massless_em_mediator,F4_contrast_implicit,3,5,-0.003330721,0.22867908
400,photon,massless_em_mediator,F4_contrast_implicit,3,5,0.14947733,0.23532753
401,neutron,neutral_charge_atomic,F2_contextual_implicit,1,3,0.07243865,-0.008876596
402,photon,massless_em_mediator,F2_contextual_implicit,2,2,-0.2611977,0.10195805
403,proton,positive_charge_atomic,F2_contextual_implicit,0,4,0.022399155,-0.08399796
404,electron,negative_charge_atomic,F4_contrast_implicit,1,6,0.13605334,-0.001224789
405,photon,massless_em_mediator,F3_process_implicit,2,2,-0.26984563,-0.13715154
406,neutron,neutral_charge_atomic,F2_contextual_implicit,0,4,0.035052717,-0.024206301
407,photon,massless_em_mediator,F4_contrast_implicit,3,5,0.064451665,0.09071755
408,photon,em_quantum,F4_contrast_implicit,3,5,0.020214425,0.14429493
409,proton,positive_charge_atomic,F1_direct_implicit,1,3,0.14695312,0.017940661
410,photon,massless_em_mediator,F2_contextual_implicit,2,0,-0.43878096,0.17951745
411,electron,negative_charge_atomic,F1_direct_implicit,1,3,0.21998626,0.052010465
412,proton,positive_charge_atomic,F4_contrast_implicit,1,6,0.21255636,0.041930795
413,photon,em_quantum,F1_direct_implicit,3,5,-0.10679193,0.16633417
414,neutron,neutral_charge_atomic,F4_contrast_implicit,1,3,0.16336213,0.028966893
415,proton,positive_charge_atomic,F2_contextual_implicit,1,6,0.15925327,0.0016275527
416,neutron,neutral_charge_atomic,F3_process_implicit,0,1,-0.113672346,-0.14872992
417,photon,massless_em_mediator,F4_contrast_implicit,3,5,0.101263635,0.18531092
418,photon,em_quantum,F4_contrast_implicit,3,5,0.15638956,0.13742767
419,photon,em_quantum,F3_process_implicit,0,4,0.08399919,-0.11651188
420,photon,em_quantum,F4_contrast_implicit,0,1,0.12624979,-0.1438722
421,proton,positive_charge_atomic,F2_contextual_implicit,0,4,0.055790488,-0.09805207
422,neutron,nuclear_stability_provider,F4_contrast_implicit,1,3,0.104949266,0.11155394
423,electron,negative_charge_atomic,F2_contextual_implicit,0,1,0.0060307984,-0.1608596
424,photon,em_quantum,F2_contextual_implicit,0,1,0.06661302,-0.043227725
425,neutron,nuclear_stability_provider,F2_contextual_implicit,2,7,-0.150945,-0.025693394
426,proton,positive_charge_atomic,F3_process_implicit,2,2,-0.13521105,-0.09968311
427,proton,positive_charge_atomic,F2_contextual_implicit,0,1,0.08616175,-0.12443889
428,electron,negative_charge_atomic,F3_process_implicit,2,7,-0.13862109,-0.02051067
429,electron,negative_charge_atomic,F2_contextual_implicit,0,1,0.075266965,-0.07638371
430,electron,negative_charge_atomic,F2_contextual_implicit,0,1,0.009830971,-0.099338874
431,neutron,neutral_charge_atomic,F4_contrast_implicit,1,3,0.17730807,0.15105176
432,photon,em_quantum,F1_direct_implicit,3,5,0.047880493,0.1075123
433,electron,negative_charge_atomic,F3_process_implicit,0,4,-0.037460864,-0.11535527
434,neutron,nuclear_stability_provider,F4_contrast_implicit,1,6,0.17208904,0.022776222
435,photon,massless_em_mediator,F4_contrast_implicit,2,2,-0.26362294,-0.12607375
436,photon,em_quantum,F3_process_implicit,0,4,-0.026785485,-0.051989432
437,electron,negative_charge_atomic,F3_process_implicit,1,4,0.11046278,-0.047393233
438,photon,massless_em_mediator,F2_contextual_implicit,3,5,0.03979854,0.29631543
439,electron,negative_charge_atomic,F4_contrast_implicit,1,3,0.15766792,0.05152764
440,proton,positive_charge_atomic,F2_contextual_implicit,2,7,-0.15660216,-0.057896767
441,proton,positive_charge_atomic,F3_process_implicit,2,7,-0.1437056,-0.022767583
442,proton,positive_charge_atomic,F4_contrast_implicit,1,6,0.14725834,-0.0025996761
443,photon,massless_em_mediator,F2_contextual_implicit,3,5,0.054704208,0.25144166
444,electron,negative_charge_atomic,F2_contextual_implicit,0,1,0.102882266,-0.15568173
445,electron,negative_charge_atomic,F3_process_implicit,1,4,0.04092665,-0.034662027
446,photon,em_quantum,F2_contextual_implicit,2,2,-0.35746947,-0.0133298375
