experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.concept_index,meta.template_idx,source_script,meta.language,behaviour,split,model_size,run_id,prep_timestamp,graph_n_prompts,in_common_prompt_set,in_common_layer_set
ablation_zero,59,25,[90133],2.6875,3.125,0.4375,0.4375,0.1627906970686858,False,graph,,True,L25_F90133,-1,"""haut"" est un antonyme de", bas, haut,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,10,[59805],5.21875,6.6875,1.46875,1.46875,0.2814371252092222,False,graph,,True,L10_F59805,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,10,[68612],5.21875,6.25,1.03125,1.03125,0.1976047900405177,False,graph,,True,L10_F68612,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,10,[126447],5.21875,6.4375,1.21875,1.21875,0.2335329336842482,False,graph,,True,L10_F126447,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,10,[40520],5.21875,6.375,1.15625,1.15625,0.2215568858030047,False,graph,,True,L10_F40520,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,10,[104215],5.21875,6.25,1.03125,1.03125,0.1976047900405177,False,graph,,True,L10_F104215,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,10,[148569],5.21875,6.125,0.90625,0.90625,0.1736526942780307,False,graph,,True,L10_F148569,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,11,[77813],5.21875,4.625,-0.59375,0.59375,0.1137724548718132,False,graph,,True,L11_F77813,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,11,[33438],5.21875,4.4375,-0.78125,0.78125,0.1497005985155437,False,graph,,True,L11_F33438,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,11,[59878],5.21875,4.40625,-0.8125,0.8125,0.1556886224561655,False,graph,,True,L11_F59878,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,12,[146578],5.21875,2.78125,-2.4375,2.4375,0.4670658673684965,False,graph,,True,L12_F146578,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,12,[83869],5.21875,2.28125,-2.9375,2.9375,0.5628742504184445,False,graph,,True,L12_F83869,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,12,[40178],5.21875,2.46875,-2.75,2.75,0.5269461067747141,False,graph,,True,L12_F40178,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,12,[71563],5.21875,2.46875,-2.75,2.75,0.5269461067747141,False,graph,,True,L12_F71563,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,13,[70603],5.21875,5.21875,0.0,0.0,0.0,False,graph,,True,L13_F70603,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,13,[72758],5.21875,5.3125,0.09375,0.09375,0.0179640718218652,False,graph,,True,L13_F72758,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,14,[57525],5.21875,4.125,-1.09375,1.09375,0.2095808379217612,False,graph,,True,L14_F57525,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,14,[41052],5.21875,4.09375,-1.125,1.125,0.215568861862383,False,graph,,True,L14_F41052,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,15,[127839],5.21875,5.1875,-0.03125,0.03125,0.0059880239406217,False,graph,,True,L15_F127839,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,16,[45664],5.21875,5.15625,-0.0625,0.0625,0.0119760478812435,False,graph,,True,L16_F45664,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,17,[110833],5.21875,6.3125,1.09375,1.09375,0.2095808379217612,False,graph,,True,L17_F110833,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,18,[152973],5.21875,5.71875,0.5,0.5,0.095808383049948,False,graph,,True,L18_F152973,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,19,[135640],5.21875,6.25,1.03125,1.03125,0.1976047900405177,False,graph,,True,L19_F135640,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,19,[29102],5.21875,6.1875,0.96875,0.96875,0.1856287421592742,False,graph,,True,L19_F29102,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,19,[27199],5.21875,6.3125,1.09375,1.09375,0.2095808379217612,False,graph,,True,L19_F27199,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,19,[123748],5.21875,6.1875,0.96875,0.96875,0.1856287421592742,False,graph,,True,L19_F123748,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,20,[145235],5.21875,3.28125,-1.9375,1.9375,0.3712574843185485,False,graph,,True,L20_F145235,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,20,[98282],5.21875,3.28125,-1.9375,1.9375,0.3712574843185485,False,graph,,True,L20_F98282,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,21,[129759],5.21875,5.34375,0.125,0.125,0.023952095762487,False,graph,,True,L21_F129759,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,21,[145615],5.21875,5.34375,0.125,0.125,0.023952095762487,False,graph,,True,L21_F145615,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,22,[41906],5.21875,4.59375,-0.625,0.625,0.119760478812435,False,graph,,True,L22_F41906,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,22,[99330],5.21875,4.78125,-0.4375,0.4375,0.0838323351687045,False,graph,,True,L22_F99330,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,22,[145377],5.21875,4.96875,-0.25,0.25,0.047904191524974,False,graph,,True,L22_F145377,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,23,[83865],5.21875,4.5625,-0.65625,0.65625,0.1257485027530567,False,graph,,True,L23_F83865,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,23,[5853],5.21875,4.84375,-0.375,0.375,0.071856287287461,False,graph,,True,L23_F5853,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,23,[40170],5.21875,4.75,-0.46875,0.46875,0.0898203591093262,False,graph,,True,L23_F40170,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,23,[53700],5.21875,4.5625,-0.65625,0.65625,0.1257485027530567,False,graph,,True,L23_F53700,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,23,[153393],5.21875,4.6875,-0.53125,0.53125,0.1017964069905697,False,graph,,True,L23_F153393,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,24,[79080],5.21875,5.875,0.65625,0.65625,0.1257485027530567,False,graph,,True,L24_F79080,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,24,[119196],5.21875,5.40625,0.1875,0.1875,0.0359281436437305,False,graph,,True,L24_F119196,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,24,[60321],5.21875,5.78125,0.5625,0.5625,0.1077844309311915,False,graph,,True,L24_F60321,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,24,[5768],5.21875,5.6875,0.46875,0.46875,0.0898203591093262,False,graph,,True,L24_F5768,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,24,[118673],5.21875,5.5625,0.34375,0.34375,0.0658682633468392,False,graph,,True,L24_F118673,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,25,[41381],5.21875,4.5,-0.71875,0.71875,0.1377245506343002,False,graph,,True,L25_F41381,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,25,[43384],5.21875,3.875,-1.34375,1.34375,0.2574850294467353,False,graph,,True,L25_F43384,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,25,[15948],5.21875,3.765625,-1.453125,1.453125,0.2784431132389114,False,graph,,True,L25_F15948,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,25,[70978],5.21875,3.5625,-1.65625,1.65625,0.3173652688529528,False,graph,,True,L25_F70978,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,25,[19816],5.21875,3.796875,-1.421875,1.421875,0.2724550892982896,False,graph,,True,L25_F19816,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,25,[90133],5.21875,3.8125,-1.40625,1.40625,0.2694610773279788,False,graph,,True,L25_F90133,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,60,25,[64049],5.21875,3.75,-1.46875,1.46875,0.2814371252092222,False,graph,,True,L25_F64049,-1,"The opposite of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,10,[68612],7.0,8.125,1.125,1.125,0.1607142854846938,False,graph,,True,L10_F68612,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,10,[148569],7.0,8.125,1.125,1.125,0.1607142854846938,False,graph,,True,L10_F148569,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,10,[126447],7.0,8.0,1.0,1.0,0.1428571426530612,False,graph,,True,L10_F126447,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,10,[59805],7.0,8.0,1.0,1.0,0.1428571426530612,False,graph,,True,L10_F59805,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,10,[104215],7.0,8.125,1.125,1.125,0.1607142854846938,False,graph,,True,L10_F104215,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,10,[40520],7.0,8.0625,1.0625,1.0625,0.1517857140688775,False,graph,,True,L10_F40520,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,11,[77813],7.0,6.625,-0.375,0.375,0.0535714284948979,False,graph,,True,L11_F77813,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,11,[59878],7.0,6.75,-0.25,0.25,0.0357142856632653,False,graph,,True,L11_F59878,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,11,[33438],7.0,6.75,-0.25,0.25,0.0357142856632653,False,graph,,True,L11_F33438,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,12,[146578],7.0,6.0625,-0.9375,0.9375,0.1339285712372449,False,graph,,True,L12_F146578,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,12,[83869],7.0,6.15625,-0.84375,0.84375,0.1205357141135204,False,graph,,True,L12_F83869,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,12,[40178],7.0,6.0625,-0.9375,0.9375,0.1339285712372449,False,graph,,True,L12_F40178,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,12,[71563],7.0,6.125,-0.875,0.875,0.1249999998214285,False,graph,,True,L12_F71563,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,13,[70603],7.0,5.8125,-1.1875,1.1875,0.1696428569005102,False,graph,,True,L13_F70603,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,13,[72758],7.0,5.96875,-1.03125,1.03125,0.1473214283609694,False,graph,,True,L13_F72758,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,14,[57525],7.0,7.09375,0.09375,0.09375,0.0133928571237244,False,graph,,True,L14_F57525,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,14,[41052],7.0,7.28125,0.28125,0.28125,0.0401785713711734,False,graph,,True,L14_F41052,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,15,[127839],7.0,6.71875,-0.28125,0.28125,0.0401785713711734,False,graph,,True,L15_F127839,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,16,[45664],7.0,6.125,-0.875,0.875,0.1249999998214285,False,graph,,True,L16_F45664,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,17,[110833],7.0,8.625,1.625,1.625,0.2321428568112244,False,graph,,True,L17_F110833,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,18,[152973],7.0,7.71875,0.71875,0.71875,0.1026785712818877,False,graph,,True,L18_F152973,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,19,[29102],7.0,7.71875,0.71875,0.71875,0.1026785712818877,False,graph,,True,L19_F29102,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,19,[135640],7.0,7.65625,0.65625,0.65625,0.0937499998660714,False,graph,,True,L19_F135640,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,19,[27199],7.0,7.78125,0.78125,0.78125,0.111607142697704,False,graph,,True,L19_F27199,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,19,[123748],7.0,7.71875,0.71875,0.71875,0.1026785712818877,False,graph,,True,L19_F123748,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,20,[145235],7.0,5.75,-1.25,1.25,0.1785714283163265,False,graph,,True,L20_F145235,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,20,[98282],7.0,5.6875,-1.3125,1.3125,0.1874999997321428,False,graph,,True,L20_F98282,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,21,[129759],7.0,7.09375,0.09375,0.09375,0.0133928571237244,False,graph,,True,L21_F129759,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,21,[145615],7.0,7.09375,0.09375,0.09375,0.0133928571237244,False,graph,,True,L21_F145615,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,22,[41906],7.0,6.84375,-0.15625,0.15625,0.0223214285395408,False,graph,,True,L22_F41906,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,22,[99330],7.0,6.8125,-0.1875,0.1875,0.0267857142474489,False,graph,,True,L22_F99330,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,22,[145377],7.0,7.0,0.0,0.0,0.0,False,graph,,True,L22_F145377,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,23,[5853],7.0,5.625,-1.375,1.375,0.1964285711479592,False,graph,,True,L23_F5853,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,23,[83865],7.0,5.125,-1.875,1.875,0.2678571424744898,False,graph,,True,L23_F83865,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,61,23,[153393],7.0,5.125,-1.875,1.875,0.2678571424744898,False,graph,,True,L23_F153393,-1,"The antonym of ""long"" is", short, long,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
