experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index
patching,12,18,"[160254, 71688, 71234, 48134, 81387]",5.03125,6.03125,1.0,1.0,0.1987577635801088,False,"{'source_prompt': 'Chemical bonds between atoms form when tiny negatively charged particles are shared or transferred b', 'target_prompt': 'Unlike the proton (a massive charged particle), which massless uncharged particle carries electromag', 'source_correct': ' electron', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.1875, 'target_margin': 5.03125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,12,19,"[126231, 39488, 81443, 41536, 25077]",5.03125,4.3125,-0.71875,0.71875,0.1428571425732032,False,"{'source_prompt': 'Chemical bonds between atoms form when tiny negatively charged particles are shared or transferred b', 'target_prompt': 'Unlike the proton (a massive charged particle), which massless uncharged particle carries electromag', 'source_correct': ' electron', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.1875, 'target_margin': 5.03125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,12,20,"[101109, 71598, 73876, 92769, 24337]",5.03125,2.0625,-2.96875,2.96875,0.5900621106284479,False,"{'source_prompt': 'Chemical bonds between atoms form when tiny negatively charged particles are shared or transferred b', 'target_prompt': 'Unlike the proton (a massive charged particle), which massless uncharged particle carries electromag', 'source_correct': ' electron', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.1875, 'target_margin': 5.03125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,13,15,"[150216, 83487, 127839, 130314, 45839]",4.8125,5.0,0.1875,0.1875,0.038961038880080956,False,"{'source_prompt': 'Unlike alpha particles (charge +2), which single positively charged nuclear particle has charge +1? ', 'target_prompt': 'Unlike the massless photon, which massive, positively charged nuclear particle is found in all nucle', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.0, 'target_margin': 4.8125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,13,16,"[136591, 126692]",4.8125,4.875,0.0625,0.0625,0.012987012960026986,False,"{'source_prompt': 'Unlike alpha particles (charge +2), which single positively charged nuclear particle has charge +1? ', 'target_prompt': 'Unlike the massless photon, which massive, positively charged nuclear particle is found in all nucle', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 6.0, 'target_margin': 4.8125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,13,17,"[111317, 149790, 39948, 90031, 39571]",4.8125,4.9375,0.125,0.125,0.025974025920053972,False,"{'source_prompt': 'Unlike alpha particles (charge +2), which single positively charged nuclear particle has charge +1? ', 'target_prompt': 'Unlike the massless photon, which massive, positively charged nuclear particle is found in all nucle', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.0, 'target_margin': 4.8125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,13,18,"[48134, 71688, 160254, 71234, 81387]",4.8125,4.625,-0.1875,0.1875,0.038961038880080956,False,"{'source_prompt': 'Unlike alpha particles (charge +2), which single positively charged nuclear particle has charge +1? ', 'target_prompt': 'Unlike the massless photon, which massive, positively charged nuclear particle is found in all nucle', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.0, 'target_margin': 4.8125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,13,19,"[25077, 41536, 39488, 126231, 81443]",4.8125,4.1875,-0.625,0.625,0.12987012960026986,False,"{'source_prompt': 'Unlike alpha particles (charge +2), which single positively charged nuclear particle has charge +1? ', 'target_prompt': 'Unlike the massless photon, which massive, positively charged nuclear particle is found in all nucle', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.0, 'target_margin': 4.8125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,13,20,"[71598, 92769, 24337, 101109, 73876]",4.8125,3.0,-1.8125,1.8125,0.3766233758407826,False,"{'source_prompt': 'Unlike alpha particles (charge +2), which single positively charged nuclear particle has charge +1? ', 'target_prompt': 'Unlike the massless photon, which massive, positively charged nuclear particle is found in all nucle', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.0, 'target_margin': 4.8125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,14,15,"[127839, 83487, 45839, 150216, 130314]",4.0625,4.4375,0.375,0.375,0.09230769208047337,False,"{'source_prompt': ""In classical electrodynamics, Maxwell's equations predict electromagnetic waves; in quantum field th"", 'target_prompt': 'Unlike the neutron, which atomic particle is electrically charged and negative? Answer:', 'source_correct': ' photon', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.875, 'target_margin': 4.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,14,16,"[136591, 126692]",4.0625,4.3125,0.25,0.25,0.06153846138698225,False,"{'source_prompt': ""In classical electrodynamics, Maxwell's equations predict electromagnetic waves; in quantum field th"", 'target_prompt': 'Unlike the neutron, which atomic particle is electrically charged and negative? Answer:', 'source_correct': ' photon', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 6.875, 'target_margin': 4.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,14,17,"[111317, 39948, 39571, 149790, 90031]",4.0625,4.75,0.6875,0.6875,0.16923076881420118,False,"{'source_prompt': ""In classical electrodynamics, Maxwell's equations predict electromagnetic waves; in quantum field th"", 'target_prompt': 'Unlike the neutron, which atomic particle is electrically charged and negative? Answer:', 'source_correct': ' photon', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.875, 'target_margin': 4.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,14,18,"[160254, 81387, 48134, 71688, 71234]",4.0625,3.234375,-0.828125,0.828125,0.2038461533443787,False,"{'source_prompt': ""In classical electrodynamics, Maxwell's equations predict electromagnetic waves; in quantum field th"", 'target_prompt': 'Unlike the neutron, which atomic particle is electrically charged and negative? Answer:', 'source_correct': ' photon', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.875, 'target_margin': 4.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,14,19,"[41536, 126231, 39488, 81443, 25077]",4.0625,4.1875,0.125,0.125,0.030769230693491124,False,"{'source_prompt': ""In classical electrodynamics, Maxwell's equations predict electromagnetic waves; in quantum field th"", 'target_prompt': 'Unlike the neutron, which atomic particle is electrically charged and negative? Answer:', 'source_correct': ' photon', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.875, 'target_margin': 4.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,14,20,"[71598, 101109, 92769, 73876, 24337]",4.0625,2.25,-1.8125,1.8125,0.44615384505562133,False,"{'source_prompt': ""In classical electrodynamics, Maxwell's equations predict electromagnetic waves; in quantum field th"", 'target_prompt': 'Unlike the neutron, which atomic particle is electrically charged and negative? Answer:', 'source_correct': ' photon', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.875, 'target_margin': 4.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,15,15,"[127839, 150216, 45839, 83487, 130314]",7.5,7.6875,0.1875,0.1875,0.024999999966666665,False,"{'source_prompt': 'Proton therapy for cancer treatment directs beams of positively charged nuclear particles at tumours', 'target_prompt': 'What is the negatively charged particle that surrounds the atomic nucleus? Answer:', 'source_correct': ' proton', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.03125, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,15,16,"[136591, 126692]",7.5,6.875,-0.625,0.625,0.08333333322222222,False,"{'source_prompt': 'Proton therapy for cancer treatment directs beams of positively charged nuclear particles at tumours', 'target_prompt': 'What is the negatively charged particle that surrounds the atomic nucleus? Answer:', 'source_correct': ' proton', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 7.03125, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,15,17,"[39571, 149790, 111317, 90031, 39948]",7.5,7.59375,0.09375,0.09375,0.012499999983333333,False,"{'source_prompt': 'Proton therapy for cancer treatment directs beams of positively charged nuclear particles at tumours', 'target_prompt': 'What is the negatively charged particle that surrounds the atomic nucleus? Answer:', 'source_correct': ' proton', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.03125, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,15,18,"[160254, 48134, 81387, 71234, 71688]",7.5,8.375,0.875,0.875,0.11666666651111111,False,"{'source_prompt': 'Proton therapy for cancer treatment directs beams of positively charged nuclear particles at tumours', 'target_prompt': 'What is the negatively charged particle that surrounds the atomic nucleus? Answer:', 'source_correct': ' proton', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.03125, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,15,19,"[39488, 41536, 126231, 25077, 81443]",7.5,6.4375,-1.0625,1.0625,0.1416666664777778,False,"{'source_prompt': 'Proton therapy for cancer treatment directs beams of positively charged nuclear particles at tumours', 'target_prompt': 'What is the negatively charged particle that surrounds the atomic nucleus? Answer:', 'source_correct': ' proton', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.03125, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,15,20,"[92769, 101109, 24337, 73876, 71598]",7.5,6.5,-1.0,1.0,0.13333333315555557,False,"{'source_prompt': 'Proton therapy for cancer treatment directs beams of positively charged nuclear particles at tumours', 'target_prompt': 'What is the negatively charged particle that surrounds the atomic nucleus? Answer:', 'source_correct': ' proton', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.03125, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,16,15,"[127839, 130314, 83487, 45839, 150216]",7.4375,7.625,0.1875,0.1875,0.025210083999717536,False,"{'source_prompt': 'Which constituent of an atom carries a single unit of negative electrical charge? Answer:', 'target_prompt': 'Which massive particle in the nucleus is positively charged? Answer:', 'source_correct': ' electron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 4.25, 'target_margin': 7.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,16,16,"[126692, 136591]",7.4375,5.28125,-2.15625,2.15625,0.2899159659967516,False,"{'source_prompt': 'Which constituent of an atom carries a single unit of negative electrical charge? Answer:', 'target_prompt': 'Which massive particle in the nucleus is positively charged? Answer:', 'source_correct': ' electron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 4.25, 'target_margin': 7.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,16,17,"[111317, 90031, 149790, 39948, 39571]",7.4375,8.125,0.6875,0.6875,0.09243697466563096,False,"{'source_prompt': 'Which constituent of an atom carries a single unit of negative electrical charge? Answer:', 'target_prompt': 'Which massive particle in the nucleus is positively charged? Answer:', 'source_correct': ' electron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 4.25, 'target_margin': 7.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,16,18,"[81387, 71688, 160254, 48134, 71234]",7.4375,8.125,0.6875,0.6875,0.09243697466563096,False,"{'source_prompt': 'Which constituent of an atom carries a single unit of negative electrical charge? Answer:', 'target_prompt': 'Which massive particle in the nucleus is positively charged? Answer:', 'source_correct': ' electron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 4.25, 'target_margin': 7.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,16,19,"[81443, 39488, 41536, 25077, 126231]",7.4375,6.8125,-0.625,0.625,0.08403361333239179,False,"{'source_prompt': 'Which constituent of an atom carries a single unit of negative electrical charge? Answer:', 'target_prompt': 'Which massive particle in the nucleus is positively charged? Answer:', 'source_correct': ' electron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 4.25, 'target_margin': 7.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,16,20,"[24337, 92769, 101109, 71598, 73876]",7.4375,5.03125,-2.40625,2.40625,0.32352941132970836,False,"{'source_prompt': 'Which constituent of an atom carries a single unit of negative electrical charge? Answer:', 'target_prompt': 'Which massive particle in the nucleus is positively charged? Answer:', 'source_correct': ' electron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 4.25, 'target_margin': 7.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,17,15,"[150216, 45839, 83487, 127839, 130314]",8.3125,8.6875,0.375,0.375,0.0451127819006162,False,"{'source_prompt': 'In cavity QED, a single massless electromagnetic force carrier is trapped between two mirrors and co', 'target_prompt': 'In quantum key distribution, single discrete electromagnetic packets carry quantum information that ', 'source_correct': ' photon', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.0625, 'target_margin': 8.3125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,17,16,"[136591, 126692]",8.3125,8.875,0.5625,0.5625,0.0676691728509243,False,"{'source_prompt': 'In cavity QED, a single massless electromagnetic force carrier is trapped between two mirrors and co', 'target_prompt': 'In quantum key distribution, single discrete electromagnetic packets carry quantum information that ', 'source_correct': ' photon', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 7.0625, 'target_margin': 8.3125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,17,17,"[111317, 39948, 149790, 39571, 90031]",8.3125,9.75,1.4375,1.4375,0.17293233061902877,False,"{'source_prompt': 'In cavity QED, a single massless electromagnetic force carrier is trapped between two mirrors and co', 'target_prompt': 'In quantum key distribution, single discrete electromagnetic packets carry quantum information that ', 'source_correct': ' photon', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.0625, 'target_margin': 8.3125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,17,18,"[160254, 71234, 71688, 48134, 81387]",8.3125,9.5625,1.25,1.25,0.15037593966872065,False,"{'source_prompt': 'In cavity QED, a single massless electromagnetic force carrier is trapped between two mirrors and co', 'target_prompt': 'In quantum key distribution, single discrete electromagnetic packets carry quantum information that ', 'source_correct': ' photon', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.0625, 'target_margin': 8.3125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,17,19,"[41536, 39488, 25077, 81443, 126231]",8.3125,9.25,0.9375,0.9375,0.1127819547515405,False,"{'source_prompt': 'In cavity QED, a single massless electromagnetic force carrier is trapped between two mirrors and co', 'target_prompt': 'In quantum key distribution, single discrete electromagnetic packets carry quantum information that ', 'source_correct': ' photon', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.0625, 'target_margin': 8.3125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,17,20,"[71598, 101109, 92769, 24337, 73876]",8.3125,8.125,-0.1875,0.1875,0.0225563909503081,False,"{'source_prompt': 'In cavity QED, a single massless electromagnetic force carrier is trapped between two mirrors and co', 'target_prompt': 'In quantum key distribution, single discrete electromagnetic packets carry quantum information that ', 'source_correct': ' photon', 'target_correct': ' photon', 'target_incorrect': ' electron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 7.0625, 'target_margin': 8.3125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,18,15,"[127839, 45839, 130314, 150216, 83487]",7.875,7.9375,0.0625,0.0625,0.007936507926429831,False,"{'source_prompt': 'Which particle in the nucleus binds protons together via the strong force without adding to electrom', 'target_prompt': 'In prompt fission, several fast neutral particles are released per fission event and go on to trigge', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.53125, 'target_margin': 7.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,18,16,"[126692, 136591]",7.875,8.0,0.125,0.125,0.015873015852859662,False,"{'source_prompt': 'Which particle in the nucleus binds protons together via the strong force without adding to electrom', 'target_prompt': 'In prompt fission, several fast neutral particles are released per fission event and go on to trigge', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 5.53125, 'target_margin': 7.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,18,17,"[111317, 39948, 90031, 149790, 39571]",7.875,7.90625,0.03125,0.03125,0.0039682539632149155,False,"{'source_prompt': 'Which particle in the nucleus binds protons together via the strong force without adding to electrom', 'target_prompt': 'In prompt fission, several fast neutral particles are released per fission event and go on to trigge', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.53125, 'target_margin': 7.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,18,18,"[71234, 48134, 81387, 160254, 71688]",7.875,8.875,1.0,1.0,0.1269841268228773,False,"{'source_prompt': 'Which particle in the nucleus binds protons together via the strong force without adding to electrom', 'target_prompt': 'In prompt fission, several fast neutral particles are released per fission event and go on to trigge', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.53125, 'target_margin': 7.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,18,19,"[39488, 81443, 41536, 126231, 25077]",7.875,6.75,-1.125,1.125,0.14285714267573696,False,"{'source_prompt': 'Which particle in the nucleus binds protons together via the strong force without adding to electrom', 'target_prompt': 'In prompt fission, several fast neutral particles are released per fission event and go on to trigge', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.53125, 'target_margin': 7.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,18,20,"[71598, 92769, 24337, 101109, 73876]",7.875,7.3125,-0.5625,0.5625,0.07142857133786848,False,"{'source_prompt': 'Which particle in the nucleus binds protons together via the strong force without adding to electrom', 'target_prompt': 'In prompt fission, several fast neutral particles are released per fission event and go on to trigge', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.53125, 'target_margin': 7.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,19,15,"[127839, 45839, 150216, 130314, 83487]",6.125,5.78125,-0.34375,0.34375,0.05612244888796335,False,"{'source_prompt': 'In muon-catalysed fusion, muons help bring two light nuclei together; the neutral particles inside t', 'target_prompt': 'Neutrons add to atomic mass without changing the element; which positively charged particle, when ad', 'source_correct': ' neutron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': -0.9375, 'target_margin': 6.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,19,16,"[136591, 126692]",6.125,5.34375,-0.78125,0.78125,0.1275510201999167,False,"{'source_prompt': 'In muon-catalysed fusion, muons help bring two light nuclei together; the neutral particles inside t', 'target_prompt': 'Neutrons add to atomic mass without changing the element; which positively charged particle, when ad', 'source_correct': ' neutron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': -0.9375, 'target_margin': 6.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,19,17,"[39948, 111317, 90031, 39571, 149790]",6.125,5.6875,-0.4375,0.4375,0.07142857131195335,False,"{'source_prompt': 'In muon-catalysed fusion, muons help bring two light nuclei together; the neutral particles inside t', 'target_prompt': 'Neutrons add to atomic mass without changing the element; which positively charged particle, when ad', 'source_correct': ' neutron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': -0.9375, 'target_margin': 6.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,19,18,"[160254, 71688, 48134, 71234, 81387]",6.125,5.8125,-0.3125,0.3125,0.05102040807996668,False,"{'source_prompt': 'In muon-catalysed fusion, muons help bring two light nuclei together; the neutral particles inside t', 'target_prompt': 'Neutrons add to atomic mass without changing the element; which positively charged particle, when ad', 'source_correct': ' neutron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': -0.9375, 'target_margin': 6.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,19,19,"[41536, 81443, 39488, 126231, 25077]",6.125,5.25,-0.875,0.875,0.1428571426239067,False,"{'source_prompt': 'In muon-catalysed fusion, muons help bring two light nuclei together; the neutral particles inside t', 'target_prompt': 'Neutrons add to atomic mass without changing the element; which positively charged particle, when ad', 'source_correct': ' neutron', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': -0.9375, 'target_margin': 6.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
