experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index
ablation_zero,5,16,[14097],2.9375,2.9375,0.0,0.0,0.0,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F14097,-1
ablation_zero,5,16,[82587],2.9375,2.9375,0.0,0.0,0.0,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F82587,-1
ablation_zero,5,17,[153539],2.9375,2.375,-0.5625,0.5625,0.191489361050249,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F153539,-1
ablation_zero,5,17,[6720],2.9375,2.375,-0.5625,0.5625,0.191489361050249,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F6720,-1
ablation_zero,5,18,[100148],2.9375,2.90625,-0.03125,0.03125,0.010638297836124943,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L18_F100148,-1
ablation_zero,5,19,[44438],2.9375,2.625,-0.3125,0.3125,0.10638297836124944,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F44438,-1
ablation_zero,5,19,[94584],2.9375,2.8125,-0.125,0.125,0.04255319134449977,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F94584,-1
ablation_zero,5,19,[130590],2.9375,2.8125,-0.125,0.125,0.04255319134449977,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F130590,-1
ablation_zero,5,20,[74959],2.9375,2.65625,-0.28125,0.28125,0.0957446805251245,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F74959,-1
ablation_zero,5,20,[93472],2.9375,2.59375,-0.34375,0.34375,0.11702127619737439,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F93472,-1
ablation_zero,5,21,[101234],2.9375,3.0625,0.125,0.125,0.04255319134449977,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L21_F101234,-1
ablation_zero,5,22,[110496],2.9375,2.9375,0.0,0.0,0.0,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F110496,-1
ablation_zero,5,22,[133148],2.9375,2.90625,-0.03125,0.03125,0.010638297836124943,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F133148,-1
ablation_zero,5,22,[93236],2.9375,2.875,-0.0625,0.0625,0.021276595672249887,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F93236,-1
ablation_zero,5,23,[83556],2.9375,3.78125,0.84375,0.84375,0.28723404157537347,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F83556,-1
ablation_zero,5,23,[71067],2.9375,4.0,1.0625,1.0625,0.36170212642824806,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F71067,-1
ablation_zero,5,24,[60777],2.9375,2.9375,0.0,0.0,0.0,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F60777,-1
ablation_zero,5,24,[249],2.9375,2.5625,-0.375,0.375,0.1276595740334993,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F249,-1
ablation_zero,5,24,[52031],2.9375,2.8125,-0.125,0.125,0.04255319134449977,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F52031,-1
ablation_zero,5,25,[71226],2.9375,2.625,-0.3125,0.3125,0.10638297836124944,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F71226,-1
ablation_zero,5,25,[110282],2.9375,2.8125,-0.125,0.125,0.04255319134449977,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F110282,-1
ablation_zero,5,25,[106028],2.9375,2.84375,-0.09375,0.09375,0.03191489350837483,False,"{'prompt': 'Radium-226 emits a particle and becomes radon-222, with atomic number decreasing from 88 to 86. Is t', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F106028,-1
ablation_zero,6,10,[128064],1.5,1.25,-0.25,0.25,0.16666666555555557,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F128064,-1
ablation_zero,6,10,[35580],1.5,1.375,-0.125,0.125,0.08333333277777778,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F35580,-1
ablation_zero,6,10,[97799],1.5,1.40625,-0.09375,0.09375,0.06249999958333334,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F97799,-1
ablation_zero,6,11,[151375],1.5,2.46875,0.96875,0.96875,0.6458333290277778,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F151375,-1
ablation_zero,6,11,[35425],1.5,2.59375,1.09375,1.09375,0.7291666618055557,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F35425,-1
ablation_zero,6,11,[114815],1.5,2.78125,1.28125,1.28125,0.8541666609722223,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F114815,-1
ablation_zero,6,12,[2451],1.5,1.5625,0.0625,0.0625,0.04166666638888889,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L12_F2451,-1
ablation_zero,6,13,[57499],1.5,1.34375,-0.15625,0.15625,0.10416666597222222,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L13_F57499,-1
ablation_zero,6,14,[140141],1.5,1.4375,-0.0625,0.0625,0.04166666638888889,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F140141,-1
ablation_zero,6,14,[24749],1.5,1.375,-0.125,0.125,0.08333333277777778,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F24749,-1
ablation_zero,6,15,[15507],1.5,1.59375,0.09375,0.09375,0.06249999958333334,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L15_F15507,-1
ablation_zero,6,16,[46637],1.5,1.8125,0.3125,0.3125,0.20833333194444445,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F46637,-1
ablation_zero,6,16,[82587],1.5,1.875,0.375,0.375,0.24999999833333336,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F82587,-1
ablation_zero,6,16,[14097],1.5,1.875,0.375,0.375,0.24999999833333336,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F14097,-1
ablation_zero,6,17,[6720],1.5,0.8125,-0.6875,0.6875,0.45833333027777784,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F6720,-1
ablation_zero,6,17,[153539],1.5,0.8125,-0.6875,0.6875,0.45833333027777784,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F153539,-1
ablation_zero,6,18,[100148],1.5,0.6875,-0.8125,0.8125,0.5416666630555556,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L18_F100148,-1
ablation_zero,6,19,[44438],1.5,1.25,-0.25,0.25,0.16666666555555557,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F44438,-1
ablation_zero,6,19,[130590],1.5,1.25,-0.25,0.25,0.16666666555555557,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F130590,-1
ablation_zero,6,19,[94584],1.5,1.25,-0.25,0.25,0.16666666555555557,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F94584,-1
ablation_zero,6,20,[74959],1.5,0.9375,-0.5625,0.5625,0.3749999975,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F74959,-1
ablation_zero,6,20,[93472],1.5,0.9375,-0.5625,0.5625,0.3749999975,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F93472,-1
ablation_zero,6,21,[101234],1.5,1.25,-0.25,0.25,0.16666666555555557,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L21_F101234,-1
ablation_zero,6,22,[110496],1.5,1.65625,0.15625,0.15625,0.10416666597222222,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F110496,-1
ablation_zero,6,22,[133148],1.5,1.59375,0.09375,0.09375,0.06249999958333334,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F133148,-1
ablation_zero,6,22,[93236],1.5,1.625,0.125,0.125,0.08333333277777778,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F93236,-1
ablation_zero,6,23,[83556],1.5,2.78125,1.28125,1.28125,0.8541666609722223,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F83556,-1
ablation_zero,6,23,[71067],1.5,2.625,1.125,1.125,0.749999995,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F71067,-1
ablation_zero,6,24,[60777],1.5,1.6875,0.1875,0.1875,0.12499999916666668,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F60777,-1
ablation_zero,6,24,[52031],1.5,1.9375,0.4375,0.4375,0.29166666472222225,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F52031,-1
ablation_zero,6,24,[249],1.5,1.5625,0.0625,0.0625,0.04166666638888889,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F249,-1
ablation_zero,6,25,[71226],1.5,1.1875,-0.3125,0.3125,0.20833333194444445,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F71226,-1
ablation_zero,6,25,[110282],1.5,1.4375,-0.0625,0.0625,0.04166666638888889,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F110282,-1
ablation_zero,6,25,[106028],1.5,1.5,0.0,0.0,0.0,False,"{'prompt': 'The daughter nucleus has atomic number Z-2 and mass number A-4 relative to the parent. Is the decay ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F106028,-1
ablation_zero,7,10,[128064],1.0625,0.9375,-0.125,0.125,0.11764705771626299,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F128064,-1
ablation_zero,7,10,[35580],1.0625,1.0625,0.0,0.0,0.0,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F35580,-1
ablation_zero,7,10,[97799],1.0625,1.0,-0.0625,0.0625,0.058823528858131496,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F97799,-1
ablation_zero,7,11,[151375],1.0625,1.4375,0.375,0.375,0.352941173148789,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F151375,-1
ablation_zero,7,11,[35425],1.0625,1.4375,0.375,0.375,0.352941173148789,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F35425,-1
ablation_zero,7,11,[114815],1.0625,1.375,0.3125,0.3125,0.2941176442906575,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F114815,-1
ablation_zero,7,12,[2451],1.0625,0.8125,-0.25,0.25,0.23529411543252599,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L12_F2451,-1
ablation_zero,7,13,[57499],1.0625,0.6875,-0.375,0.375,0.352941173148789,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L13_F57499,-1
ablation_zero,7,14,[24749],1.0625,1.0625,0.0,0.0,0.0,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F24749,-1
ablation_zero,7,14,[140141],1.0625,1.0625,0.0,0.0,0.0,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F140141,-1
ablation_zero,7,15,[15507],1.0625,1.0,-0.0625,0.0625,0.058823528858131496,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L15_F15507,-1
ablation_zero,7,16,[46637],1.0625,1.5,0.4375,0.4375,0.4117647020069205,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F46637,-1
ablation_zero,7,16,[82587],1.0625,1.4375,0.375,0.375,0.352941173148789,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F82587,-1
ablation_zero,7,16,[14097],1.0625,1.4375,0.375,0.375,0.352941173148789,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F14097,-1
ablation_zero,7,17,[6720],1.0625,0.875,-0.1875,0.1875,0.1764705865743945,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F6720,-1
ablation_zero,7,17,[153539],1.0625,0.9375,-0.125,0.125,0.11764705771626299,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F153539,-1
ablation_zero,7,18,[100148],1.0625,1.1875,0.125,0.125,0.11764705771626299,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L18_F100148,-1
ablation_zero,7,19,[44438],1.0625,1.25,0.1875,0.1875,0.1764705865743945,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F44438,-1
ablation_zero,7,19,[94584],1.0625,1.25,0.1875,0.1875,0.1764705865743945,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F94584,-1
ablation_zero,7,19,[130590],1.0625,1.25,0.1875,0.1875,0.1764705865743945,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F130590,-1
ablation_zero,7,20,[74959],1.0625,0.8125,-0.25,0.25,0.23529411543252599,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F74959,-1
ablation_zero,7,20,[93472],1.0625,0.8125,-0.25,0.25,0.23529411543252599,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F93472,-1
ablation_zero,7,21,[101234],1.0625,1.125,0.0625,0.0625,0.058823528858131496,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L21_F101234,-1
ablation_zero,7,22,[110496],1.0625,2.0625,1.0,1.0,0.9411764617301039,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F110496,-1
ablation_zero,7,22,[133148],1.0625,1.8125,0.75,0.75,0.705882346297578,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F133148,-1
ablation_zero,7,22,[93236],1.0625,1.875,0.8125,0.8125,0.7647058751557094,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F93236,-1
ablation_zero,7,23,[83556],1.0625,2.5625,1.5,1.5,1.411764692595156,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F83556,-1
ablation_zero,7,23,[71067],1.0625,2.1875,1.125,1.125,1.0588235194463669,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F71067,-1
ablation_zero,7,24,[60777],1.0625,1.625,0.5625,0.5625,0.5294117597231834,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F60777,-1
ablation_zero,7,24,[249],1.0625,1.5,0.4375,0.4375,0.4117647020069205,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F249,-1
ablation_zero,7,24,[52031],1.0625,1.8125,0.75,0.75,0.705882346297578,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F52031,-1
ablation_zero,7,25,[71226],1.0625,0.875,-0.1875,0.1875,0.1764705865743945,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F71226,-1
ablation_zero,7,25,[110282],1.0625,0.9375,-0.125,0.125,0.11764705771626299,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F110282,-1
ablation_zero,7,25,[106028],1.0625,1.1875,0.125,0.125,0.11764705771626299,False,"{'prompt': 'A tightly bound cluster of 2 protons and 2 neutrons is emitted from a heavy unstable nucleus. Is the', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F106028,-1
ablation_zero,8,10,[128064],1.75,1.625,-0.125,0.125,0.07142857102040817,False,"{'prompt': 'Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F128064,-1
ablation_zero,8,10,[35580],1.75,1.625,-0.125,0.125,0.07142857102040817,False,"{'prompt': 'Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F35580,-1
