cluster_id,prompt_idx,prompt_id,cluster_mean_effect,cluster_mean_abs_effect,positive_agreement,negative_agreement,topk_support_count,topk_support_fraction,level,group_id,cue_label,relation_type,latent_state_target,correct_answer,is_anchor,is_kw_variant,is_auxiliary,inference_steps,difficulty
1,402,p0402,-1.2656,1.2656,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,403,p0403,-0.3203,0.3906,0.25,0.75,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,404,p0404,-1.0664,1.5742,0.25,0.75,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,405,p0405,-0.2109,0.2109,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,406,p0406,-3.168,4.0898,0.25,0.75,6.0,0.75,AUX,?,,,,neutron,False,False,False,,
1,407,p0407,-0.7578,0.9688,0.25,0.75,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,408,p0408,-1.1484,1.1484,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,409,p0409,-0.6914,0.9492,0.25,0.75,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,410,p0410,-1.3125,1.3125,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,411,p0411,-1.8867,1.918,0.125,0.875,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,412,p0412,-1.4453,1.4766,0.25,0.75,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,413,p0413,-5.1953,5.1953,0.0,1.0,8.0,1.0,AUX,?,,,,photon,False,False,False,,
1,414,p0414,-1.5391,1.9453,0.25,0.75,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
1,415,p0415,0.043,0.2227,0.75,0.25,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,416,p0416,-1.3789,1.3789,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
1,417,p0417,-0.2266,0.9609,0.25,0.75,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,418,p0418,-1.457,1.5195,0.25,0.75,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,419,p0419,-2.4727,2.4727,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,420,p0420,-0.3984,0.3984,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,421,p0421,-1.2383,1.2383,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,422,p0422,-0.5234,0.7422,0.25,0.75,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
1,423,p0423,-1.875,1.875,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,424,p0424,-1.0078,1.3359,0.25,0.75,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,425,p0425,-1.2969,1.2969,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
1,426,p0426,-0.2344,0.2344,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,427,p0427,-1.3203,1.4141,0.25,0.75,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,428,p0428,-2.6016,2.6016,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,429,p0429,-3.0234,3.6641,0.25,0.75,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,430,p0430,-0.8594,0.9844,0.25,0.75,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,431,p0431,-1.0391,1.0391,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
1,432,p0432,-2.6953,2.6953,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,433,p0433,-1.043,1.0508,0.125,0.875,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,434,p0434,-1.9141,2.0859,0.25,0.75,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
1,435,p0435,0.1484,0.1484,1.0,0.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,436,p0436,-1.8867,1.8867,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,437,p0437,-1.8672,1.8672,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,438,p0438,-0.6055,0.6289,0.25,0.75,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,439,p0439,-1.9453,1.9453,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,440,p0440,-0.6016,0.6016,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,441,p0441,-0.3203,0.4609,0.25,0.75,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,442,p0442,-2.0039,2.1602,0.25,0.75,0.0,0.0,AUX,?,,,,proton,False,False,False,,
1,443,p0443,-0.4219,0.4297,0.125,0.875,0.0,0.0,AUX,?,,,,photon,False,False,False,,
1,444,p0444,-1.4805,2.293,0.25,0.75,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,445,p0445,-2.2188,2.2188,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
1,446,p0446,-0.6641,0.6797,0.125,0.875,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,0,p0000,-2.7062,2.7062,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,1,p0001,-2.8938,2.8938,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,2,p0002,-0.1625,0.1625,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,3,p0003,-0.65,0.65,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,4,p0004,-1.675,1.675,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,5,p0005,-0.3062,0.3062,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,6,p0006,-1.1,1.1,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,7,p0007,-1.9625,1.9625,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,8,p0008,-1.3125,1.3125,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,9,p0009,-2.15,2.15,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,10,p0010,-1.8625,1.8625,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,11,p0011,-0.7188,0.7188,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,12,p0012,-3.825,3.825,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,13,p0013,-0.475,0.475,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,14,p0014,-4.9125,4.9125,0.0,1.0,5.0,1.0,AUX,?,,,,neutron,False,False,False,,
2,15,p0015,-1.775,1.775,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,16,p0016,-1.5875,1.5875,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,17,p0017,-3.375,3.375,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,18,p0018,-2.3062,2.3062,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,19,p0019,-0.1688,0.1688,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,20,p0020,-0.7375,0.7375,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,21,p0021,-0.3625,0.3625,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,22,p0022,-0.95,0.95,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,23,p0023,0.8156,0.8156,1.0,0.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,24,p0024,-1.35,1.35,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,25,p0025,-2.1938,2.1938,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,26,p0026,-2.1,2.1,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,27,p0027,-1.2844,1.2844,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,28,p0028,-1.0438,1.0438,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,29,p0029,-0.7625,0.7625,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,30,p0030,-0.8375,0.8375,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,31,p0031,-0.2688,0.2812,0.2,0.6,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,32,p0032,-1.7125,1.7125,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,33,p0033,-1.5312,1.5312,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,34,p0034,-0.5188,0.5188,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,35,p0035,-0.8688,0.8688,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,36,p0036,-1.425,1.425,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,37,p0037,-1.4875,1.4875,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,38,p0038,0.9,0.9,1.0,0.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,39,p0039,-2.45,2.45,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,40,p0040,-1.0844,1.0844,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,41,p0041,0.075,0.35,0.6,0.4,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,42,p0042,-0.975,0.975,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,43,p0043,0.0875,0.0875,0.6,0.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,44,p0044,-1.5,1.5,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,45,p0045,-3.5312,3.5312,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,46,p0046,0.0,0.075,0.6,0.2,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,47,p0047,-1.8938,1.8938,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,48,p0048,-1.6062,1.6062,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,49,p0049,-3.875,3.875,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,50,p0050,-7.85,7.85,0.0,1.0,5.0,1.0,AUX,?,,,,neutron,False,False,False,,
2,51,p0051,-1.4375,1.4375,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,52,p0052,-1.5438,1.5438,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,53,p0053,-1.9438,1.9438,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,54,p0054,-2.8,2.8,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,55,p0055,-1.5562,1.5562,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,56,p0056,-2.425,2.425,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,57,p0057,-1.6688,1.6688,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,58,p0058,-2.65,2.65,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,59,p0059,-1.4312,1.4312,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,60,p0060,-1.5812,1.5812,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,61,p0061,-3.5938,3.5938,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,62,p0062,-3.5688,3.5688,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,63,p0063,-2.5,2.5,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,64,p0064,-1.9125,1.9125,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,65,p0065,-2.0562,2.0562,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,66,p0066,-1.1938,1.1938,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,67,p0067,-1.325,1.325,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,68,p0068,-0.825,0.825,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,69,p0069,-0.7625,0.7625,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,70,p0070,-0.9219,0.9219,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,71,p0071,-1.8,1.8,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,72,p0072,-3.5375,3.5375,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,73,p0073,-1.2188,1.2188,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,74,p0074,-1.8,1.8,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,75,p0075,-1.7625,1.7625,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,76,p0076,-2.6312,2.6312,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,77,p0077,-0.2188,0.2188,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,78,p0078,0.1,0.1,1.0,0.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,79,p0079,-0.8875,0.8875,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,80,p0080,-4.9688,4.9688,0.0,1.0,5.0,1.0,AUX,?,,,,neutron,False,False,False,,
2,81,p0081,-5.2625,5.2625,0.0,1.0,5.0,1.0,AUX,?,,,,neutron,False,False,False,,
2,82,p0082,-1.925,1.925,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,83,p0083,-0.8375,0.8375,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,84,p0084,-0.9875,0.9875,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,85,p0085,-0.75,0.75,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,86,p0086,-3.2125,3.2125,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,87,p0087,-1.4625,1.4625,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,88,p0088,0.25,0.25,1.0,0.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,89,p0089,-1.125,1.125,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,90,p0090,-2.525,2.525,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,91,p0091,0.05,0.1,0.4,0.4,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,92,p0092,-0.5062,0.5062,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,93,p0093,-5.1125,5.1125,0.0,1.0,5.0,1.0,AUX,?,,,,neutron,False,False,False,,
2,94,p0094,-1.8875,1.8875,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,95,p0095,-1.6688,1.6688,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,96,p0096,-1.6688,1.6688,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,97,p0097,-0.9625,0.9625,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,98,p0098,-2.5562,2.5562,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,99,p0099,-2.55,2.55,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,100,p0100,-1.175,1.175,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,101,p0101,-0.1812,0.1812,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,102,p0102,-1.1125,1.1125,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,103,p0103,-2.4812,2.4812,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,104,p0104,-1.0625,1.0625,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,105,p0105,-1.7188,1.7188,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,106,p0106,-1.9,1.9,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,107,p0107,-1.9688,1.9688,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,108,p0108,-3.35,3.35,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,109,p0109,-1.65,1.65,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,110,p0110,-3.6,3.6,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,111,p0111,-1.0625,1.0625,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,112,p0112,-1.5375,1.5375,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,113,p0113,-0.4625,0.4625,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,114,p0114,-3.1562,3.1562,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,115,p0115,-1.025,1.025,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,116,p0116,-0.8,0.8,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,117,p0117,0.1031,0.1031,1.0,0.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,118,p0118,-2.8375,2.8375,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,119,p0119,-1.6625,1.6625,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,120,p0120,0.0,0.1,0.4,0.4,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,121,p0121,-3.5812,3.5812,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,122,p0122,-2.1125,2.1125,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,123,p0123,-1.1625,1.1625,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,124,p0124,-0.375,0.375,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,125,p0125,-1.575,1.575,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,126,p0126,-1.2375,1.2375,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,127,p0127,-0.425,0.425,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,128,p0128,-0.125,0.125,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,129,p0129,-2.9375,2.9375,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,130,p0130,-1.475,1.475,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,131,p0131,-1.2188,1.2188,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,132,p0132,-2.275,2.275,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,133,p0133,-1.4875,1.4875,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,134,p0134,-3.9875,3.9875,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,135,p0135,0.0812,0.0938,0.8,0.2,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,136,p0136,0.375,0.375,1.0,0.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,137,p0137,-0.0438,0.0812,0.6,0.4,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,138,p0138,-0.875,0.875,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,139,p0139,-1.8,1.8,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,140,p0140,-1.0625,1.0625,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,141,p0141,-0.3469,0.3469,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,142,p0142,-4.9875,4.9875,0.0,1.0,5.0,1.0,AUX,?,,,,neutron,False,False,False,,
2,143,p0143,-1.725,1.725,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,144,p0144,-0.775,0.775,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,145,p0145,-2.6312,2.6312,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,146,p0146,-1.4469,1.4469,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,147,p0147,-0.9688,0.9688,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,148,p0148,-4.3625,4.3625,0.0,1.0,1.0,0.2,AUX,?,,,,photon,False,False,False,,
2,149,p0149,-3.025,3.025,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,150,p0150,-1.35,1.35,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,151,p0151,-2.4312,2.4312,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,152,p0152,-1.65,1.65,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,153,p0153,-1.8219,1.8219,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,154,p0154,-1.9688,1.9688,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,155,p0155,-4.4375,4.4375,0.0,1.0,4.0,0.8,AUX,?,,,,neutron,False,False,False,,
2,156,p0156,-0.7688,0.7688,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,157,p0157,-1.3312,1.3312,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,158,p0158,-0.0375,0.0375,0.0,0.6,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,159,p0159,-0.7125,0.7125,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,160,p0160,-4.5375,4.5375,0.0,1.0,5.0,1.0,AUX,?,,,,electron,False,False,False,,
2,161,p0161,-0.8875,0.8875,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,162,p0162,-2.6375,2.6375,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,163,p0163,-1.0438,1.0438,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,164,p0164,-0.775,0.775,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,165,p0165,-1.8312,1.8312,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,166,p0166,-2.8562,2.8562,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,167,p0167,-0.8312,0.8312,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,168,p0168,-2.1688,2.1688,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,169,p0169,-2.4,2.4,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,170,p0170,-4.0438,4.0438,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,171,p0171,-1.25,1.25,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,172,p0172,-0.0375,0.0875,0.2,0.6,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,173,p0173,-0.2688,0.2688,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,174,p0174,-1.15,1.15,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,175,p0175,-2.7312,2.7312,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,176,p0176,-1.7438,1.7438,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,177,p0177,0.3938,0.3938,1.0,0.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,178,p0178,-2.4938,2.4938,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,179,p0179,-0.5938,0.5938,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,180,p0180,-1.225,1.225,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,181,p0181,-0.975,0.975,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,182,p0182,-0.95,0.95,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,183,p0183,-0.9812,0.9812,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,184,p0184,-2.55,2.55,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,185,p0185,-1.275,1.275,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,186,p0186,-1.5,1.5,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,187,p0187,-2.4062,2.4062,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,188,p0188,-1.2812,1.2812,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,189,p0189,-0.9938,0.9938,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,190,p0190,-3.175,3.175,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,191,p0191,-3.1875,3.1875,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,192,p0192,-2.2062,2.2062,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,193,p0193,-0.775,0.775,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,194,p0194,-0.6375,0.6375,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,195,p0195,-0.6625,0.6625,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,196,p0196,-1.9375,1.9375,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,197,p0197,-1.15,1.15,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,198,p0198,-1.65,1.65,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,199,p0199,-1.9188,1.9188,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,200,p0200,-0.7,0.7,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,201,p0201,-0.4375,0.4375,0.0,1.0,0.0,0.0,AUX,?,,,,photon,False,False,False,,
2,202,p0202,-2.475,2.475,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
2,203,p0203,-2.8312,2.8312,0.0,1.0,0.0,0.0,AUX,?,,,,electron,False,False,False,,
2,204,p0204,0.0875,0.0875,0.8,0.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,205,p0205,-0.9688,0.9688,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,206,p0206,-2.575,2.575,0.0,1.0,0.0,0.0,AUX,?,,,,proton,False,False,False,,
2,207,p0207,-0.9,0.9,0.0,1.0,0.0,0.0,AUX,?,,,,neutron,False,False,False,,
